fips,state_abbr,pollutant,model,season,elevated,damage
01017,AL,nox,EASIUR,summer,ground level,4260.847160619454444631638095634840827624
01017,AL,pm25,EASIUR,fall,ground level,373493.66535039198535955074625684843779416
01017,AL,so2,EASIUR,fall,ground level,33305.332581340544094847483966363895294496
01017,AL,nox,EASIUR,fall,ground level,7071.817497346353477625491529844249483502
01017,AL,pm25,InMAP,annual,ground level,160565.5077195197336939959424080314223716
01017,AL,so2,InMAP,annual,ground level,79359.73090764748166457683494158432247608
01017,AL,nox,InMAP,annual,ground level,31459.850400228270393630200832186074897028
01019,AL,pm25,AP2,annual,ground level,183906.47439503039248504914914038047254598
01019,AL,so2,AP2,annual,ground level,94738.29455687557589369414788303768492374
01019,AL,nox,AP2,annual,ground level,18104.117776386746448449242811459989050462
01019,AL,pm25,EASIUR,annual,ground level,425980.66120362713259429200001944390221992
01019,AL,so2,EASIUR,annual,ground level,69114.08374834889620406369250338654173884
01019,AL,nox,EASIUR,annual,ground level,21601.362605584865443936763501206104050082
01019,AL,pm25,EASIUR,winter,ground level,499450.7922930233685070799334001055619588
01019,AL,so2,EASIUR,winter,ground level,75985.07076739339625552828512254678811578
01019,AL,nox,EASIUR,winter,ground level,44713.22100108052458450020591911454753904
01019,AL,pm25,EASIUR,spring,ground level,392264.94173164381224667251261100845325698
01019,AL,so2,EASIUR,spring,ground level,88325.19256116148814476723528181173009356
01019,AL,nox,EASIUR,spring,ground level,23876.457728437222694686706689947104573448
01019,AL,pm25,EASIUR,summer,ground level,350549.23971198813625583352477054015520722
01019,AL,so2,EASIUR,summer,ground level,74530.28505118613177096001591680417021004
01019,AL,nox,EASIUR,summer,ground level,7480.724190496480034019073208288225456388
01019,AL,pm25,EASIUR,fall,ground level,461657.67107785670373190015980456857954982
01019,AL,so2,EASIUR,fall,ground level,37615.786613654867819083644878821804915392
01019,AL,nox,EASIUR,fall,ground level,10335.047502325284324888470051880926361354
01019,AL,pm25,InMAP,annual,ground level,201572.25105922389544757180919238624344624
01019,AL,so2,InMAP,annual,ground level,112389.62340009656626158240210181725773076
01019,AL,nox,InMAP,annual,ground level,46599.694703631161592489159361429871954466
01021,AL,pm25,AP2,annual,ground level,113596.48899160993416728577149573927145342
01021,AL,so2,AP2,annual,ground level,62449.36244269323608468530750306318375212
01021,AL,nox,AP2,annual,ground level,8287.855454769910812578162538031519856748
01021,AL,pm25,EASIUR,annual,ground level,332657.16672432022524125077073977501307742
01021,AL,so2,EASIUR,annual,ground level,61343.47345476040111966473215841564280092
01021,AL,nox,EASIUR,annual,ground level,14758.155331233124512537116674631823288264
