fips,state_abbr,pollutant,model,season,elevated,damage
01007,AL,pm25,AP2,annual,ground level,38861.84175802541325385777553828
01007,AL,so2,AP2,annual,ground level,22920.01678128360829441893404098
01007,AL,nox,AP2,annual,ground level,3359.760155810722261726998109163
01007,AL,pm25,EASIUR,annual,ground level,133117.51291508389302145808070595
01007,AL,so2,EASIUR,annual,ground level,23725.62383199302269486631256327
01007,AL,nox,EASIUR,annual,ground level,5897.058971775141394325537502589
01007,AL,pm25,EASIUR,winter,ground level,163473.76989968223091844316754154
01007,AL,so2,EASIUR,winter,ground level,24271.75331135259133464138837498
01007,AL,nox,EASIUR,winter,ground level,13470.922730359361334792983941665
01007,AL,pm25,EASIUR,spring,ground level,126444.69344799528375187429174916
01007,AL,so2,EASIUR,spring,ground level,30875.8535235888726386636337647
01007,AL,nox,EASIUR,spring,ground level,5957.179272728298004022467710477
01007,AL,pm25,EASIUR,summer,ground level,103408.65310627624240751987566527
01007,AL,so2,EASIUR,summer,ground level,26694.95336450356504440796037967
01007,AL,nox,EASIUR,summer,ground level,1930.7862053420659848235145431628
01007,AL,pm25,EASIUR,fall,ground level,139142.93520638123280460515735936
01007,AL,so2,EASIUR,fall,ground level,13059.935128527275236328538920169
01007,AL,nox,EASIUR,fall,ground level,2229.34767867086354179877703539
01007,AL,pm25,InMAP,annual,ground level,119308.87867438116940118400449861
01007,AL,so2,InMAP,annual,ground level,26769.80497217305402687045458924
01007,AL,nox,InMAP,annual,ground level,15486.210523515914878274327762757
01009,AL,pm25,AP2,annual,ground level,69742.57759358598504502540593303
01009,AL,so2,AP2,annual,ground level,35340.30442279858192560577827687
01009,AL,nox,AP2,annual,ground level,6248.607188020535713596174719282
01009,AL,pm25,EASIUR,annual,ground level,164477.02459757484108004884817834
01009,AL,so2,EASIUR,annual,ground level,25761.23479304694640767943638357
01009,AL,nox,EASIUR,annual,ground level,8046.53251833489315709112919494
01009,AL,pm25,EASIUR,winter,ground level,185501.39565285562057580873226754
01009,AL,so2,EASIUR,winter,ground level,29441.12858955933197197484596172
01009,AL,nox,EASIUR,winter,ground level,17170.313173167663254867348161468
01009,AL,pm25,EASIUR,spring,ground level,151741.70409062853779032129565356
01009,AL,so2,EASIUR,spring,ground level,33447.79577128470397437969721631
01009,AL,nox,EASIUR,spring,ground level,8725.52300742704993141510299839
01009,AL,pm25,EASIUR,summer,ground level,143673.76718577828276899163088375
01009,AL,so2,EASIUR,summer,ground level,26336.70524062725148790185059917
01009,AL,nox,EASIUR,summer,ground level,2604.676252757345233763850340994
01009,AL,pm25,EASIUR,fall,ground level,176991.23146103537064270085255259
01009,AL,so2,EASIUR,fall,ground level,13819.309570716711671037622943519
01009,AL,nox,EASIUR,fall,ground level,3685.617639987436581199571211112
01009,AL,pm25,InMAP,annual,ground level,92431.65510673597554464941363812
01009,AL,so2,InMAP,annual,ground level,40668.9767090327878159244077789
01009,AL,nox,InMAP,annual,ground level,17971.284721004321384164722272914
01011,AL,pm25,AP2,annual,ground level,41133.04155721791662583605851702
01011,AL,so2,AP2,annual,ground level,23632.29502176744218712532519342
01011,AL,nox,AP2,annual,ground level,3361.24478188861522781702347446
01011,AL,pm25,EASIUR,annual,ground level,116456.63081916364061004409792057
01011,AL,so2,EASIUR,annual,ground level,22019.79337043708965742712930646
01011,AL,nox,EASIUR,annual,ground level,5207.955653882440298047154878076
01011,AL,pm25,EASIUR,winter,ground level,130858.7625925202447341277042909
01011,AL,so2,EASIUR,winter,ground level,22730.17209484529558404675623769
01011,AL,nox,EASIUR,winter,ground level,12162.042450363866090843837744901
01011,AL,pm25,EASIUR,spring,ground level,105334.80715305396018898996967994
01011,AL,so2,EASIUR,spring,ground level,27507.97794928792690242415378474
01011,AL,nox,EASIUR,spring,ground level,4504.744318924675642557631065813
01011,AL,pm25,EASIUR,summer,ground level,112417.21433900641098077802066446
01011,AL,so2,EASIUR,summer,ground level,24712.39899768092861931339104776
01011,AL,nox,EASIUR,summer,ground level,1921.0624304402130865948612158426
01011,AL,pm25,EASIUR,fall,ground level,117215.73919207433467187391738596
01011,AL,so2,EASIUR,fall,ground level,13128.624439933838795110656833619
01011,AL,nox,EASIUR,fall,ground level,2243.973415801033541683814909476
01011,AL,pm25,InMAP,annual,ground level,39806.63182918840307693995261196
01011,AL,so2,InMAP,annual,ground level,22245.94469266904897768341896518
01011,AL,nox,InMAP,annual,ground level,9523.601024284775603108102377393
01013,AL,pm25,AP2,annual,ground level,28831.43843270798875642818728787
01013,AL,so2,AP2,annual,ground level,20269.09498305564475593384004141
01013,AL,nox,AP2,annual,ground level,3196.100453414135483352389301119
01013,AL,pm25,EASIUR,annual,ground level,101718.16415243016530216349396876
01013,AL,so2,EASIUR,annual,ground level,21039.37736050599474987921873394
01013,AL,nox,EASIUR,annual,ground level,4936.224991608404961199978231899
01013,AL,pm25,EASIUR,winter,ground level,119869.88479395193380355401042723
01013,AL,so2,EASIUR,winter,ground level,23488.40682221073371368005295546
01013,AL,nox,EASIUR,winter,ground level,11818.229333583947449478502314661
01013,AL,pm25,EASIUR,spring,ground level,88573.55320523071625294120713526
01013,AL,so2,EASIUR,spring,ground level,25202.01280773083624258354228547
01013,AL,nox,EASIUR,spring,ground level,4304.536885216860728877076662717
01013,AL,pm25,EASIUR,summer,ground level,94123.76250152185942965409091395
01013,AL,so2,EASIUR,summer,ground level,22491.4199507923303316861225095
01013,AL,nox,EASIUR,summer,ground level,1602.0835874328838772377117174619
01013,AL,pm25,EASIUR,fall,ground level,104305.45610901576358691144705962
