fips,state_abbr,pollutant,model,season,elevated,damage
01023,AL,pm25,EASIUR,spring,high stack,103450.56142011024156147372730902232697904
01023,AL,so2,EASIUR,spring,high stack,68073.52300366581248681944038920872304592
01023,AL,nox,EASIUR,spring,high stack,6437.577868261356101302748309418427700874
01023,AL,pm25,EASIUR,summer,high stack,90824.13831441502163507276183088098782752
01023,AL,so2,EASIUR,summer,high stack,50482.2890454120332541097314088631800956
01023,AL,nox,EASIUR,summer,high stack,2544.7017200862676169217045643362280332612
01023,AL,pm25,EASIUR,fall,high stack,155881.86366612017729928071860306013179566
01023,AL,so2,EASIUR,fall,high stack,37716.607162989146133484613860444160250042
01023,AL,nox,EASIUR,fall,high stack,3217.0631942998982960616150259980163031214
01023,AL,pm25,InMAP,annual,high stack,81637.67099926296635011308321857607175404
01023,AL,so2,InMAP,annual,high stack,54935.87766599857815611857153126040662872
01023,AL,nox,InMAP,annual,high stack,20727.744596117253717125372832525796605528
01025,AL,pm25,AP2,annual,high stack,42380.886814101023753519761856293364073498
01025,AL,so2,AP2,annual,high stack,41351.255186985982650610489777218341202390
01025,AL,nox,AP2,annual,high stack,6875.637209092861094814327623584231070232
01025,AL,pm25,EASIUR,annual,high stack,135197.45464354634223314629640613475997196
01025,AL,so2,EASIUR,annual,high stack,55577.73553976407819661731572533219222292
01025,AL,nox,EASIUR,annual,high stack,7390.638841775458616027776126959861505968
01025,AL,pm25,EASIUR,winter,high stack,177900.6187154003510767569873519643969464
01025,AL,so2,EASIUR,winter,high stack,55817.44706990593289444883385122480053394
01025,AL,nox,EASIUR,winter,high stack,16354.61996504481494234455043299156535190
01025,AL,pm25,EASIUR,spring,high stack,104793.7170463394383064682704734408973706
01025,AL,so2,EASIUR,spring,high stack,67946.14366419870552282605333802130240218
01025,AL,nox,EASIUR,spring,high stack,6813.454517129139674837254281607117226214
01025,AL,pm25,EASIUR,summer,high stack,103997.79894794017415584909356943688978124
01025,AL,so2,EASIUR,summer,high stack,60789.16825912800634974686877126149618172
01025,AL,nox,EASIUR,summer,high stack,3322.6207395940755956845880460378631458366
01025,AL,pm25,EASIUR,fall,high stack,154097.6838645054053935108342296968557896
01025,AL,so2,EASIUR,fall,high stack,37758.183165825413201606572195044740320410
01025,AL,nox,EASIUR,fall,high stack,3071.8601453338491273573734251686492568332
01025,AL,pm25,InMAP,annual,high stack,77745.03558421177419341583782433705245796
01025,AL,so2,InMAP,annual,high stack,51870.03507090522260268034845368764090704
