fips,state_abbr,pollutant,model,season,elevated,damage
01017,AL,nox,EASIUR,summer,high stack,1326.1453246577542946608960492448
01017,AL,pm25,EASIUR,fall,high stack,74802.9020279926773781312859616
01017,AL,so2,EASIUR,fall,high stack,14208.09573985530921035454314465
01017,AL,nox,EASIUR,fall,high stack,1948.241511992658035533768886565
01017,AL,pm25,InMAP,annual,high stack,45461.1075242261098121553090761
01017,AL,so2,InMAP,annual,high stack,30196.01553055106247451581308974
01017,AL,nox,InMAP,annual,high stack,10004.924922159110853562058564629
01019,AL,pm25,AP2,annual,high stack,37059.00511948731242057091675749
01019,AL,so2,AP2,annual,high stack,26563.83254102392945221826542397
01019,AL,nox,AP2,annual,high stack,4525.302866952096405107899898578
01019,AL,pm25,EASIUR,annual,high stack,80053.28455860637140465851379439
01019,AL,so2,EASIUR,annual,high stack,24845.30952339729302504834050886
01019,AL,nox,EASIUR,annual,high stack,5131.816403383707247798171709026
01019,AL,pm25,EASIUR,winter,high stack,100682.50119376223819166000838002
01019,AL,so2,EASIUR,winter,high stack,22972.01884780323117536611637653
01019,AL,nox,EASIUR,winter,high stack,10280.206333416030088686410139236
01019,AL,pm25,EASIUR,spring,high stack,70602.78510522350622470462747578
01019,AL,so2,EASIUR,spring,high stack,33608.21409357590821040690276532
01019,AL,nox,EASIUR,spring,high stack,5493.922397912413431392601683199
01019,AL,pm25,EASIUR,summer,high stack,62440.36382021155459394814316435
01019,AL,so2,EASIUR,summer,high stack,26968.33793651586758463196737044
01019,AL,nox,EASIUR,summer,high stack,1894.1518082487500783318094858991
01019,AL,pm25,EASIUR,fall,high stack,86487.48811522779847272805581843
01019,AL,so2,EASIUR,fall,high stack,15832.66721569397106199176535366
01019,AL,nox,EASIUR,fall,high stack,2858.985073957672265663221459973
01019,AL,pm25,InMAP,annual,high stack,64321.49760049929440967041335408
01019,AL,so2,InMAP,annual,high stack,42454.07998084733780189302834979
01019,AL,nox,InMAP,annual,high stack,13615.184429076447435353964446161
01021,AL,pm25,AP2,annual,high stack,22980.30030127663202275864910106
01021,AL,so2,AP2,annual,high stack,19163.226111169186798524564206486
01021,AL,nox,AP2,annual,high stack,3017.331364867455400011798464294
01021,AL,pm25,EASIUR,annual,high stack,66747.65840817795794992218762871
01021,AL,so2,EASIUR,annual,high stack,22803.47117440608032923331813175
01021,AL,nox,EASIUR,annual,high stack,3582.55464033748895489102932397
01021,AL,pm25,EASIUR,winter,high stack,86689.44850041854931859822139409
01021,AL,so2,EASIUR,winter,high stack,21985.31902993991338651166597738
01021,AL,nox,EASIUR,winter,high stack,7686.080688642458583653188577172
01021,AL,pm25,EASIUR,spring,high stack,58976.61188075048936693685280618
01021,AL,so2,EASIUR,spring,high stack,32055.00509980704890058163410558
01021,AL,nox,EASIUR,spring,high stack,3757.25748648272708911103951858
01021,AL,pm25,EASIUR,summer,high stack,48539.05892440579538118214360359
01021,AL,so2,EASIUR,summer,high stack,22455.05528827454304383636506441
01021,AL,nox,EASIUR,summer,high stack,1234.37797922599321063644871632
01021,AL,pm25,EASIUR,fall,high stack,72785.51432713641552958170220251
01021,AL,so2,EASIUR,fall,high stack,14718.505279602835392783268396579
01021,AL,nox,EASIUR,fall,high stack,1652.5024069987730548075082804182
01021,AL,pm25,InMAP,annual,high stack,46745.31177796256997155265259273
01021,AL,so2,InMAP,annual,high stack,30359.33607319151925289308778233
01021,AL,nox,InMAP,annual,high stack,10194.973702499979496136021966879
01023,AL,pm25,AP2,annual,high stack,17016.625801756091900143167778366
01023,AL,so2,AP2,annual,high stack,16618.258268289976564291390119725
01023,AL,nox,AP2,annual,high stack,2978.461543779066163029189849061
01023,AL,pm25,EASIUR,annual,high stack,51617.14140699655298410625287373
01023,AL,so2,EASIUR,annual,high stack,20533.48629971597271995734993488
01023,AL,nox,EASIUR,annual,high stack,2885.919361936866672231171916387
01023,AL,pm25,EASIUR,winter,high stack,70183.31507281324860088312776754
01023,AL,so2,EASIUR,winter,high stack,21309.78025419074305283852690437
01023,AL,nox,EASIUR,winter,high stack,6793.776853614515370327947461042
01023,AL,pm25,EASIUR,spring,high stack,40264.30298517831154791880859848
01023,AL,so2,EASIUR,spring,high stack,26495.30843556354555445179810104
01023,AL,nox,EASIUR,spring,high stack,2506.160937132730743012782804863
01023,AL,pm25,EASIUR,summer,high stack,35350.00945735618955264813823024
01023,AL,so2,EASIUR,summer,high stack,19648.6752708267964557257557722
01023,AL,nox,EASIUR,summer,high stack,991.0258985357014667865479665094
01023,AL,pm25,EASIUR,fall,high stack,60670.93811263826816717832672917
01023,AL,so2,EASIUR,fall,high stack,14680.181238282437087999759639879
01023,AL,nox,EASIUR,fall,high stack,1252.7137584645055240516467212693
01023,AL,pm25,InMAP,annual,high stack,31774.57114893784551295540996098
01023,AL,so2,InMAP,annual,high stack,21382.04358507715576413492496964
01023,AL,nox,InMAP,annual,high stack,8067.995296265318241668188848836
01025,AL,pm25,AP2,annual,high stack,16495.551997644412666950808811351
01025,AL,so2,AP2,annual,high stack,16094.812057376601992134628044305
01025,AL,nox,AP2,annual,high stack,2676.656743065234216248912285284
01025,AL,pm25,EASIUR,annual,high stack,52620.41924949240806096598887602
01025,AL,so2,EASIUR,annual,high stack,21631.85922711790999945944416254
01025,AL,nox,EASIUR,annual,high stack,2877.099035322045401114061316616
01025,AL,pm25,EASIUR,winter,high stack,69240.7939240256604726983706068
01025,AL,so2,EASIUR,winter,high stack,21725.15665674301932076000022603
01025,AL,nox,EASIUR,winter,high stack,6365.94413807585164487726537905
01025,AL,pm25,EASIUR,spring,high stack,40787.0686921075166285554958847
01025,AL,so2,EASIUR,spring,high stack,26445.73149217416165653640111991
01025,AL,nox,EASIUR,spring,high stack,2652.454797818995996100162865193
01025,AL,pm25,EASIUR,summer,high stack,40477.29171672042171573618678738
01025,AL,so2,EASIUR,summer,high stack,23660.18584575457100046541804314
01025,AL,nox,EASIUR,summer,high stack,1293.7975046141165745761753393517
01025,AL,pm25,EASIUR,fall,high stack,59976.5226651160334268739022252
01025,AL,so2,EASIUR,fall,high stack,14696.362913800567257364092854295
01025,AL,nox,EASIUR,fall,high stack,1196.1997007792348550043365981234
01025,AL,pm25,InMAP,annual,high stack,30259.52980538198450791487933302
01025,AL,so2,InMAP,annual,high stack,20188.79587776780323114128323448
01025,AL,nox,InMAP,annual,high stack,6754.107854300419523182129070631
01027,AL,pm25,AP2,annual,high stack,27623.88550986981164727580185418
01027,AL,so2,AP2,annual,high stack,22204.82918710265660512524167935
01027,AL,nox,AP2,annual,high stack,3475.098916063975820142439132115
01027,AL,pm25,EASIUR,annual,high stack,68215.00222442654522652407399644
01027,AL,so2,EASIUR,annual,high stack,22001.97738312996084400784560074
01027,AL,nox,EASIUR,annual,high stack,3861.464611640438444224147601494
01027,AL,pm25,EASIUR,winter,high stack,87458.50558732422473628204475066
01027,AL,so2,EASIUR,winter,high stack,20193.95950936406848533798387281
01027,AL,nox,EASIUR,winter,high stack,8053.159687604685614666156552171
01027,AL,pm25,EASIUR,spring,high stack,59729.94555443160715762562224257
01027,AL,so2,EASIUR,spring,high stack,29965.61324312481417124208967361
01027,AL,nox,EASIUR,spring,high stack,3982.445427428757511069816860859
01027,AL,pm25,EASIUR,summer,high stack,51322.2378670553131559157973887
01027,AL,so2,EASIUR,summer,high stack,23491.08709134513795094712093103
01027,AL,nox,EASIUR,summer,high stack,1380.1354453767769976263500629847
01027,AL,pm25,EASIUR,fall,high stack,74349.31988889484178847622143434
01027,AL,so2,EASIUR,fall,high stack,14357.249688685609293927916739071
01027,AL,nox,EASIUR,fall,high stack,2030.117886151539475568165235046
01027,AL,pm25,InMAP,annual,high stack,35589.63943896165141517136345069
01027,AL,so2,InMAP,annual,high stack,23726.82717155988540672126077865
01027,AL,nox,InMAP,annual,high stack,8468.22167419951349275959279106
01029,AL,pm25,AP2,annual,high stack,34531.43991802541074552298724785
01029,AL,so2,AP2,annual,high stack,25042.15498810207437943328697088
01029,AL,nox,AP2,annual,high stack,4072.6437985711694595133764038
01029,AL,pm25,EASIUR,annual,high stack,79297.40041530763073263385951405
01029,AL,so2,EASIUR,annual,high stack,23102.71932595353286925403061089
01029,AL,nox,EASIUR,annual,high stack,4655.751951979051912557112182653
01029,AL,pm25,EASIUR,winter,high stack,99227.59918263532549123151260485
01029,AL,so2,EASIUR,winter,high stack,20203.95503536011933271704353821
01029,AL,nox,EASIUR,winter,high stack,9033.546214169568996790570058115
01029,AL,pm25,EASIUR,spring,high stack,71828.49695942764689303631284944
01029,AL,so2,EASIUR,spring,high stack,30702.67804098783450443161809245
01029,AL,nox,EASIUR,spring,high stack,5019.870940291968689356058481311
01029,AL,pm25,EASIUR,summer,high stack,61421.18586773735629687440314161
01029,AL,so2,EASIUR,summer,high stack,26336.57052925298538620799421163
01029,AL,nox,EASIUR,summer,high stack,1799.5827427819460451768420336435
01029,AL,pm25,EASIUR,fall,high stack,84712.3196514301942493932094603
01029,AL,so2,EASIUR,fall,high stack,15167.673698213056406201839482627
01029,AL,nox,EASIUR,fall,high stack,2770.007910672772435854130699915
01029,AL,pm25,InMAP,annual,high stack,49772.00263935699282911800160612
01029,AL,so2,InMAP,annual,high stack,33216.4164976143895694187379138
01029,AL,nox,InMAP,annual,high stack,11044.155455994560167427332586291
01031,AL,pm25,AP2,annual,high stack,21020.5190053829320381630435666
01031,AL,so2,AP2,annual,high stack,17749.532643492156046924700855683
01031,AL,nox,AP2,annual,high stack,2755.731265173701080034145484313
01031,AL,pm25,EASIUR,annual,high stack,57122.99118184039870354069546951
01031,AL,so2,EASIUR,annual,high stack,21693.35476752537694812861547545
01031,AL,nox,EASIUR,annual,high stack,3121.706304839155483937146800835
01031,AL,pm25,EASIUR,winter,high stack,72704.64376960333586920041682097
01031,AL,so2,EASIUR,winter,high stack,19956.45807598622272449294295983
01031,AL,nox,EASIUR,winter,high stack,6593.268313476410541395522545245
01031,AL,pm25,EASIUR,spring,high stack,46276.00569776431997524152134538
01031,AL,so2,EASIUR,spring,high stack,27548.4725735890252071906011905
01031,AL,nox,EASIUR,spring,high stack,2949.51246510471014630758464998
01031,AL,pm25,EASIUR,summer,high stack,47240.06415251944708630783709588
01031,AL,so2,EASIUR,summer,high stack,24435.6054678143048926755013928
01031,AL,nox,EASIUR,summer,high stack,1394.6261868291692517497371740613
01031,AL,pm25,EASIUR,fall,high stack,62271.25110747410374781978627683
01031,AL,so2,EASIUR,fall,high stack,14832.882952711799713918128223078
01031,AL,nox,EASIUR,fall,high stack,1549.4182539463727505330309696466
01031,AL,pm25,InMAP,annual,high stack,29632.26122992668790267588316052
01031,AL,so2,InMAP,annual,high stack,19189.248709990650103404765524313
