"","year","region","pollutant","factor","se","r2","int","warn"
"57",2018,"KY","so2",19.9481739049356,0.257722656592412,0.406198014998667,-4.82922030465743,0
"58",2018,"KY","nox",3.25787453257128,0.0470256622391646,0.354012208026703,0.178079113879624,0
"59",2018,"KY","pm25",6.3004270795857,0.0190716681227333,0.925712071165974,-0.590311660358733,0
"60",2018,"KY","co2",29.2519308436612,0.0620329439413928,0.96210657741697,-1.50398725063842,0
"61",2018,"LA","so2",7.90067539094387,0.143744272282709,0.256471898465245,-0.495043184970788,0
"62",2018,"LA","nox",2.37676613234388,0.0271369813991162,0.46691701868905,0.730105155236052,0
"63",2018,"LA","pm25",2.94102581638095,0.00886618987305081,0.926273980419091,-0.186240344521509,0
"64",2018,"LA","co2",22.0136664633036,0.10263932374617,0.840059704545816,0.0128038450460579,0
"65",2018,"MA","so2",1.25928766815543,0.0974140826757387,0.0187911202450462,-5.55253780941843,0
"66",2018,"MA","nox",0.651094917512324,0.0668640135841178,0.0107496599446985,-2.38209422424522,0
"67",2018,"MA","pm25",5.77571510055628,0.00891869625432054,0.979617246490332,-0.0228513059278833,0
"68",2018,"MA","co2",17.4092531677357,0.0502766323914127,0.932161177823229,-2.34430758812383,0
"69",2018,"MD","so2",21.3176118345717,0.287789886779515,0.391448344345086,-4.12726211595896,0
"70",2018,"MD","nox",3.38229604746362,0.073279842706335,0.199839839569281,-1.74716204515988,0
"71",2018,"MD","pm25",7.22489559161051,0.0332300914659696,0.847136932668439,-1.7586852797865,0
"72",2018,"MD","co2",27.7135629308944,0.0652380198752422,0.954865558325004,-3.74416094057309,0
"73",2018,"ME","so2",7.05792694294753,0.414350363237365,0.0353745800801549,-11.0787421744034,0
"74",2018,"ME","nox",0.56591730222532,0.042967786438587,0.0214543226142248,-2.73059394659446,0
"75",2018,"ME","pm25",3.69686140762144,0.0124029159829997,0.918225673730885,0.329620885705601,0
"76",2018,"ME","co2",14.3153426108329,0.0619171719912531,0.871068943912214,-1.82466142894372,0
"77",2018,"MI","so2",17.6807291989792,0.235621149537561,0.391333080729517,-0.0305883753838643,0
"78",2018,"MI","nox",5.11519622699436,0.0567049876644903,0.481631991597798,0.462756286910585,0
"79",2018,"MI","pm25",6.40648226397283,0.023560059670868,0.894098126876779,-0.190011950136023,0
"80",2018,"MI","co2",26.4446181400481,0.0534344379999714,0.965476521354054,0.256398747221938,0
"81",2018,"MN","so2",9.42632537384302,0.227079449602719,0.164406599763447,-0.634619663533255,0
"82",2018,"MN","nox",5.21013871518451,0.0374489829231572,0.688484040888981,-0.108720209956368,0
"83",2018,"MN","pm25",6.95080926877118,0.0214654783737818,0.922913825696604,0.188347880422834,0
"84",2018,"MN","co2",29.5329985546929,0.0778714508545251,0.942604742877273,-0.178192626305508,0
"85",2018,"MO","so2",28.2225656528511,0.189364653582117,0.717213698395173,2.80603795235703,0
"86",2018,"MO","nox",2.9862713745541,0.0332252739491337,0.479815267089344,-0.984984488853602,0
"87",2018,"MO","pm25",7.11499953929207,0.0168610178819468,0.953121775144391,0.399642508249238,0
"88",2018,"MO","co2",30.8370855635394,0.0621697496814527,0.96562635119196,0.280224936952632,0
"89",2018,"MS","so2",0.160867455655381,0.211562711781939,6.601224836764e-05,0.0532956225883948,0
"90",2018,"MS","nox",0.882978751013865,0.0266315632411386,0.111519347434384,0.214449948594084,0
"91",2018,"MS","pm25",2.08663236202316,0.00536616995560749,0.94524946699557,-0.145627640379257,0
"92",2018,"MS","co2",17.9107658617891,0.0969572549425543,0.795768025907214,-1.47265767863135,0
"93",2018,"MT","so2",7.36750109175162,0.163927889661685,0.187412978376289,0.340338524907216,0
"94",2018,"MT","nox",1.93167784444334,0.0152003432745507,0.648380852634205,0.066458321445911,0
"95",2018,"MT","pm25",2.17414098776979,0.00259140442050628,0.987710629102997,-0.00504523371653333,0
"96",2018,"MT","co2",35.3067153852821,0.0798128421247849,0.957162743771268,0.44225357748328,0
"97",2018,"NC","so2",6.50349136809968,0.0615258681666352,0.560588459610933,2.03556725361009,0
"98",2018,"NC","nox",1.65197335864831,0.029219488355101,0.26738260480411,-0.628712167965948,0
"99",2018,"NC","pm25",6.16428801901198,0.0179416307754696,0.930931407091196,-1.63471412865331,0
"100",2018,"NC","co2",25.3346935666369,0.0441300769014581,0.974114706240954,-2.76740522828813,0
"101",2018,"ND","so2",16.3419084733996,0.633353416599973,0.0706462973540056,0.230138749280898,0
"102",2018,"ND","nox",4.05073766143143,0.0516876729138097,0.412206097549482,-0.145295644935319,0
"103",2018,"ND","pm25",2.98096096315778,0.0117111240733365,0.880923098544268,-0.0244452259697226,0
"104",2018,"ND","co2",34.3156121052081,0.101975277776679,0.928210993581493,-0.124078655613592,0
"105",2018,"NE","so2",33.9984164643035,0.204862299738254,0.758731862484127,-0.411938898609634,0
"106",2018,"NE","nox",4.06144385736048,0.0254344858240975,0.744340643712328,-0.130275582531795,0
"107",2018,"NE","pm25",4.51176102337415,0.0131878418735208,0.930382002397188,-0.0528765072673814,0
"108",2018,"NE","co2",33.2904942919784,0.0707684172270749,0.961929661751939,-0.224899292715611,0
"109",2018,"NH","so2",6.50422136947778,0.234899790192808,0.0873662328870521,-5.77602515613205,0
"110",2018,"NH","nox",1.91428914180045,0.128222211426359,0.0270762828951788,-4.10208336690686,0
"111",2018,"NH","pm25",2.93417764595475,0.0124227844787401,0.874459693825223,-0.0570967652344647,0
"112",2018,"NH","co2",17.949631150039,0.0816992980710396,0.857690333080819,-4.81716853835596,0
"113",2018,"NJ","so2",-0.0256586294490747,0.070856468124758,1.4972573874156e-05,-0.000184562422627422,0
"114",2018,"NJ","nox",1.18176636420298,0.0393270009358268,0.0934673836421064,-0.271253162433812,0
"115",2018,"NJ","pm25",6.33951843985562,0.0258531189771124,0.872864937684335,0.0737816829563568,0
"116",2018,"NJ","co2",17.1572074169213,0.0393924381836221,0.955869770183532,-0.425290759741813,0
