"","year","region","pollutant","factor","se","r2","int","warn"
"1",2018,"FRCC","so2",0.157210122151146,0.00260620638114494,0.293520303127357,-0.0735090089285456,0
"2",2018,"FRCC","nox",0.19591589467036,0.00168059380709183,0.608105018224732,-0.0907914825881329,0
"3",2018,"FRCC","pm25",0.0683409944728663,6.13135979584371e-05,0.992999885328216,0.00320905433297864,0
"4",2018,"FRCC","co2",469.550094163017,0.648103083714242,0.983588707477848,-56.5427516540145,0
"5",2018,"MRO","so2",0.608051805958712,0.00629601557371689,0.515735640395081,-0.443348568033486,0
"6",2018,"MRO","nox",0.500174988925622,0.0024365365688581,0.827931532861524,-0.236540028819457,0
"7",2018,"MRO","pm25",0.0783977870222592,0.000173691633899293,0.958783083608262,0.0195144284905749,0
"8",2018,"MRO","co2",775.153469089367,1.28706745603932,0.976423973924055,-62.4388506888251,0
"9",2018,"NPCC","so2",0.0652848630280475,0.00225596793523685,0.0872757882025945,-1.40563931252372,0
"10",2018,"NPCC","nox",0.126173598137803,0.0028713592324162,0.180646069604172,-0.669614308301005,0
"11",2018,"NPCC","pm25",0.0620025832441559,6.34021257743359e-05,0.990925265803778,0.00160580305430363,0
"12",2018,"NPCC","co2",449.677599880676,0.759438631739924,0.975629046294502,-269.73755531894,0
"13",2018,"RFC","so2",0.586321023488468,0.00719598088049528,0.431181265596098,-1.61791983031601,0
"14",2018,"RFC","nox",0.354570767052537,0.00247924048079782,0.700187010154589,-0.805978561764551,0
"15",2018,"RFC","pm25",0.102122096075434,0.000350140965550617,0.906654541779227,-0.122291438769175,0
"16",2018,"RFC","co2",646.210107440739,0.804789263324369,0.986598231004288,-645.021098789531,0
"17",2018,"SERC","so2",0.396314777594584,0.00301898938331484,0.663035390877047,-0.506818462210351,0
"18",2018,"SERC","nox",0.353527154233354,0.00234284039698266,0.722213841735479,-0.725123307353706,0
"19",2018,"SERC","pm25",0.0714109338920848,5.66036452350054e-05,0.994527558368817,-0.036410430498423,0
"20",2018,"SERC","co2",628.547903833067,0.719454301455454,0.98865564900263,-447.922419586225,0
"21",2018,"SPP","so2",0.538305175273042,0.00436262670327322,0.634826643755802,-0.553159757299607,0
"22",2018,"SPP","nox",0.522743233197287,0.00306125767142803,0.769023626977437,0.124369755847016,0
"23",2018,"SPP","pm25",0.0492838809906645,0.000148369867168444,0.926461630891449,-0.00305304011554119,0
"24",2018,"SPP","co2",656.136466916616,1.09294176045456,0.97627624917307,-158.905232126153,0
"25",2018,"TRE","so2",0.53132005993868,0.00569877267411557,0.498126175807291,-0.520913086009002,0
"26",2018,"TRE","nox",0.254548996780894,0.00188233305600884,0.676173066510261,-0.141576310896257,0
"27",2018,"TRE","pm25",0.0442653503763318,0.000198866840382242,0.849785695248564,-0.0151092823833551,0
"28",2018,"TRE","co2",555.101793755795,1.11274258990516,0.966003984474071,-242.268316852729,0
"29",2018,"WECC","so2",0.140933509710844,0.00220051795876718,0.318965080441198,0.0875117180002987,0
"30",2018,"WECC","nox",0.320848702235287,0.00193400448301577,0.758602153706142,0.0984062910819351,0
"31",2018,"WECC","pm25",0.049102925321255,0.000103008092608513,0.962888467823745,0.0167380219720431,0
"32",2018,"WECC","co2",546.260182245168,0.885143557773523,0.977521891248958,116.850409525011,0
