"Year","Cambium.GEA","Source","Fraction"
2041,"MROEc","Coal",0.267912935128372
2042,"MROEc","Coal",0.268350933136728
2043,"MROEc","Coal",0.260392512163484
2044,"MROEc","Coal",0.252423608233561
2045,"MROEc","Coal",0.248027824976397
2046,"MROEc","Coal",0.243643120969608
2047,"MROEc","Coal",0.237532977286926
2048,"MROEc","Coal",0.231424313522902
2049,"MROEc","Coal",0.218580576470145
2050,"MROEc","Coal",0.205534551134631
2022,"MROWc","Coal",0.319973185394832
2023,"MROWc","Coal",0.329698299236049
2024,"MROWc","Coal",0.339069320096544
2025,"MROWc","Coal",0.340266231726076
2026,"MROWc","Coal",0.341422401841641
2027,"MROWc","Coal",0.33846234116283
2028,"MROWc","Coal",0.335580037700529
2029,"MROWc","Coal",0.332477666441
2030,"MROWc","Coal",0.329436270075526
2031,"MROWc","Coal",0.325026441577956
2032,"MROWc","Coal",0.320672230577186
2033,"MROWc","Coal",0.314375033798859
2034,"MROWc","Coal",0.308254295922036
2035,"MROWc","Coal",0.297879286501213
2036,"MROWc","Coal",0.287833455559377
2037,"MROWc","Coal",0.277859444766971
2038,"MROWc","Coal",0.268258475181373
2039,"MROWc","Coal",0.254022225378137
2040,"MROWc","Coal",0.240232686326605
2041,"MROWc","Coal",0.238381712270619
2042,"MROWc","Coal",0.236582229669845
2043,"MROWc","Coal",0.225552652196202
2044,"MROWc","Coal",0.214888303082236
2045,"MROWc","Coal",0.207496157631623
2046,"MROWc","Coal",0.200372933481047
2047,"MROWc","Coal",0.191822244504056
2048,"MROWc","Coal",0.183576695640412
2049,"MROWc","Coal",0.168344096997909
2050,"MROWc","Coal",0.153752906048004
2022,"NEWEc","Coal",0.00868147790031061
2023,"NEWEc","Coal",0.00914862749611499
2024,"NEWEc","Coal",0.00961930484857427
2025,"NEWEc","Coal",0.00977665136307265
2026,"NEWEc","Coal",0.00993250916543068
2027,"NEWEc","Coal",0.009867699366175
2028,"NEWEc","Coal",0.00980432199052251
2029,"NEWEc","Coal",0.00971430929384176
2030,"NEWEc","Coal",0.00962605446394901
2031,"NEWEc","Coal",0.00944756752801547
2032,"NEWEc","Coal",0.00927315271684488
2033,"NEWEc","Coal",0.00908160508750726
2034,"NEWEc","Coal",0.00889580607243476
2035,"NEWEc","Coal",0.00855408126152921
2036,"NEWEc","Coal",0.00822638936771064
2037,"NEWEc","Coal",0.00792196841452639
2038,"NEWEc","Coal",0.00763033197119558
2039,"NEWEc","Coal",0.00715610461836805
2040,"NEWEc","Coal",0.0067053500617789
2041,"NEWEc","Coal",0.0066699689596515
2042,"NEWEc","Coal",0.00663540570107136
