"Year","Cambium.GEA","Source","Fraction"
2043,"SRVCc","Oil",2.27948020720987e-05
2044,"SRVCc","Oil",2.10605393222065e-05
2045,"SRVCc","Oil",1.94726230386762e-05
2046,"SRVCc","Oil",1.94915153302727e-05
2047,"SRVCc","Oil",1.93031700790581e-05
2048,"SRVCc","Oil",1.87737473442778e-05
2049,"SRVCc","Oil",1.86454286567649e-05
2050,"SRVCc","Oil",1.86278299958831e-05
2022,"AZNMc","Renewable",0.215748884508243
2023,"AZNMc","Renewable",0.237918991348801
2024,"AZNMc","Renewable",0.257726179424333
2025,"AZNMc","Renewable",0.279370324560836
2026,"AZNMc","Renewable",0.29361536217107
2027,"AZNMc","Renewable",0.303868252987077
2028,"AZNMc","Renewable",0.310911336950523
2029,"AZNMc","Renewable",0.316146902155233
2030,"AZNMc","Renewable",0.326486820267879
2031,"AZNMc","Renewable",0.344357136562463
2032,"AZNMc","Renewable",0.361377188445738
2033,"AZNMc","Renewable",0.366482553553979
2034,"AZNMc","Renewable",0.371963837381035
2035,"AZNMc","Renewable",0.379774809403464
2036,"AZNMc","Renewable",0.390286627037156
2037,"AZNMc","Renewable",0.394157765432318
2038,"AZNMc","Renewable",0.399752692091331
2039,"AZNMc","Renewable",0.406249806067919
2040,"AZNMc","Renewable",0.411793998266452
2041,"AZNMc","Renewable",0.414301510910091
2042,"AZNMc","Renewable",0.41567631232362
2043,"AZNMc","Renewable",0.417337600194228
2044,"AZNMc","Renewable",0.419614925685022
2045,"AZNMc","Renewable",0.424345672382483
2046,"AZNMc","Renewable",0.429778919929356
2047,"AZNMc","Renewable",0.434546713858067
2048,"AZNMc","Renewable",0.438505454145483
2049,"AZNMc","Renewable",0.441520619342458
2050,"AZNMc","Renewable",0.445360269252265
2022,"CAMXc","Renewable",0.450490159968311
2023,"CAMXc","Renewable",0.486837246630685
2024,"CAMXc","Renewable",0.523886164615127
2025,"CAMXc","Renewable",0.545821719805222
2026,"CAMXc","Renewable",0.55600205775715
2027,"CAMXc","Renewable",0.563512707381135
2028,"CAMXc","Renewable",0.566630969931382
2029,"CAMXc","Renewable",0.569726528396611
2030,"CAMXc","Renewable",0.580637301121271
2031,"CAMXc","Renewable",0.602926490547121
2032,"CAMXc","Renewable",0.622565785589805
2033,"CAMXc","Renewable",0.627428270118376
2034,"CAMXc","Renewable",0.630416969022109
2035,"CAMXc","Renewable",0.63760526716113
2036,"CAMXc","Renewable",0.64924041269844
2037,"CAMXc","Renewable",0.65208526956479
2038,"CAMXc","Renewable",0.65173760599235
2039,"CAMXc","Renewable",0.65718309708341
2040,"CAMXc","Renewable",0.657993417397819
2041,"CAMXc","Renewable",0.658537102844265
2042,"CAMXc","Renewable",0.65829134860234
2043,"CAMXc","Renewable",0.657888175787192
2044,"CAMXc","Renewable",0.657992228486652
2045,"CAMXc","Renewable",0.66184358170029
2046,"CAMXc","Renewable",0.665805622924106
2047,"CAMXc","Renewable",0.669140571179576
2048,"CAMXc","Renewable",0.668978672533658
2049,"CAMXc","Renewable",0.670607114589191
2050,"CAMXc","Renewable",0.673463392783524
2022,"ERCTc","Renewable",0.268699831094302
2023,"ERCTc","Renewable",0.297179606836187
2024,"ERCTc","Renewable",0.322350753692771
2025,"ERCTc","Renewable",0.346560996903258
2026,"ERCTc","Renewable",0.361397541317798
2027,"ERCTc","Renewable",0.372386431357594
2028,"ERCTc","Renewable",0.378933727025755
2029,"ERCTc","Renewable",0.384220809252597
2030,"ERCTc","Renewable",0.395853085754024
2031,"ERCTc","Renewable",0.416727257449092
2032,"ERCTc","Renewable",0.435723690832457
2033,"ERCTc","Renewable",0.441150459204665
2034,"ERCTc","Renewable",0.445933198930271
2035,"ERCTc","Renewable",0.45430040359293
2036,"ERCTc","Renewable",0.466086907321443
2037,"ERCTc","Renewable",0.46987513128631
2038,"ERCTc","Renewable",0.474106770190711
2039,"ERCTc","Renewable",0.480859141886775
2040,"ERCTc","Renewable",0.485701629685789
2041,"ERCTc","Renewable",0.487692394398242
2042,"ERCTc","Renewable",0.488508157234213
2043,"ERCTc","Renewable",0.489558063734928
2044,"ERCTc","Renewable",0.491316581734341
2045,"ERCTc","Renewable",0.496123221971672
2046,"ERCTc","Renewable",0.500965649627919
2047,"ERCTc","Renewable",0.505612875701039
2048,"ERCTc","Renewable",0.508682370239672
2049,"ERCTc","Renewable",0.51132165715624
2050,"ERCTc","Renewable",0.514940012414669
2022,"FRCCc","Renewable",0.0528973258140847
2023,"FRCCc","Renewable",0.0606452764177827
2024,"FRCCc","Renewable",0.0687456878262007
2025,"FRCCc","Renewable",0.075337575353156
2026,"FRCCc","Renewable",0.079084514898328
2027,"FRCCc","Renewable",0.0819502745900865
2028,"FRCCc","Renewable",0.0834376664888434
2029,"FRCCc","Renewable",0.0847653362750836
2030,"FRCCc","Renewable",0.0884771996387516
2031,"FRCCc","Renewable",0.0960233186159297
2032,"FRCCc","Renewable",0.103254655348441
2033,"FRCCc","Renewable",0.105251052613068
2034,"FRCCc","Renewable",0.106726363720428
2035,"FRCCc","Renewable",0.109860064383414
2036,"FRCCc","Renewable",0.114789997182235
2037,"FRCCc","Renewable",0.116187017826471
2038,"FRCCc","Renewable",0.116885064446444
2039,"FRCCc","Renewable",0.119545814195083
2040,"FRCCc","Renewable",0.120695386367076
2041,"FRCCc","Renewable",0.121198738934388
2042,"FRCCc","Renewable",0.121266780635719
2043,"FRCCc","Renewable",0.121341631832113
2044,"FRCCc","Renewable",0.121690587360268
2045,"FRCCc","Renewable",0.123631801260102
2046,"FRCCc","Renewable",0.125618955745621
2047,"FRCCc","Renewable",0.127459281037945
2048,"FRCCc","Renewable",0.12802593013969
2049,"FRCCc","Renewable",0.129000909846759
2050,"FRCCc","Renewable",0.130533681729142
2022,"MROEc","Renewable",0.0788360918752902
2023,"MROEc","Renewable",0.0876183672802007
2024,"MROEc","Renewable",0.0957344097048379
2025,"MROEc","Renewable",0.105790518190277
2026,"MROEc","Renewable",0.112930579107329
2027,"MROEc","Renewable",0.118054213421211
2028,"MROEc","Renewable",0.121981048843394
2029,"MROEc","Renewable",0.12477179872417
2030,"MROEc","Renewable",0.129905663742517
2031,"MROEc","Renewable",0.138648317020781
2032,"MROEc","Renewable",0.147484118416205
2033,"MROEc","Renewable",0.150280627047102
2034,"MROEc","Renewable",0.153729770018926
2035,"MROEc","Renewable",0.158050923025062
2036,"MROEc","Renewable",0.163725377045937
2037,"MROEc","Renewable",0.166082011608823
2038,"MROEc","Renewable",0.170046710878481
2039,"MROEc","Renewable",0.173886844194343
2040,"MROEc","Renewable",0.177601051399823
2041,"MROEc","Renewable",0.179417077667149
2042,"MROEc","Renewable",0.18056044459847
2043,"MROEc","Renewable",0.181910873147613
2044,"MROEc","Renewable",0.18360840797488
2045,"MROEc","Renewable",0.186578296700788
2046,"MROEc","Renewable",0.190326990286008
2047,"MROEc","Renewable",0.193438507855842
2048,"MROEc","Renewable",0.196430989534592
2049,"MROEc","Renewable",0.19858430842586
2050,"MROEc","Renewable",0.201210878846975
2022,"MROWc","Renewable",0.513407973609476
2023,"MROWc","Renewable",0.544191377789132
2024,"MROWc","Renewable",0.561484480598409
2025,"MROWc","Renewable",0.594820547585659
2026,"MROWc","Renewable",0.618837563968454
2027,"MROWc","Renewable",0.635834966415168
2028,"MROWc","Renewable",0.648325477582824
2029,"MROWc","Renewable",0.657171115047357
2030,"MROWc","Renewable",0.669359780772142
2031,"MROWc","Renewable",0.685275732749881
2032,"MROWc","Renewable",0.699660196866294
2033,"MROWc","Renewable",0.704686567457474
2034,"MROWc","Renewable",0.711430678472066
2035,"MROWc","Renewable",0.719161022959398
2036,"MROWc","Renewable",0.727180383620606
2037,"MROWc","Renewable",0.731150240217372
2038,"MROWc","Renewable",0.741192281855086
2039,"MROWc","Renewable",0.747280437168714
2040,"MROWc","Renewable",0.7564770037079
2041,"MROWc","Renewable",0.76003862120366
2042,"MROWc","Renewable",0.762355712618481
2043,"MROWc","Renewable",0.765426356702007
2044,"MROWc","Renewable",0.769167031757327
2045,"MROWc","Renewable",0.773233170451052
2046,"MROWc","Renewable",0.777539047718864
2047,"MROWc","Renewable",0.782031748220297
2048,"MROWc","Renewable",0.7889778435327
2049,"MROWc","Renewable",0.792036036709896
2050,"MROWc","Renewable",0.795070318751817
2022,"NEWEc","Renewable",0.395889538237479
2023,"NEWEc","Renewable",0.426410864761778
2024,"NEWEc","Renewable",0.45848656220652
2025,"NEWEc","Renewable",0.48128287292357
2026,"NEWEc","Renewable",0.493648633788406
2027,"NEWEc","Renewable",0.502108057048509
2028,"NEWEc","Renewable",0.507277718282357
2029,"NEWEc","Renewable",0.511204945621099
2030,"NEWEc","Renewable",0.521921360524167
2031,"NEWEc","Renewable",0.542731161068498
2032,"NEWEc","Renewable",0.562077740990373
2033,"NEWEc","Renewable",0.567207124555292
2034,"NEWEc","Renewable",0.571798952871489
2035,"NEWEc","Renewable",0.579232882129815
2036,"NEWEc","Renewable",0.59052360716061
2037,"NEWEc","Renewable",0.593942207843059
2038,"NEWEc","Renewable",0.595869106071749
2039,"NEWEc","Renewable",0.601684292648427
2040,"NEWEc","Renewable",0.603829160465917
2041,"NEWEc","Renewable",0.605246543502168
2042,"NEWEc","Renewable",0.605813488918598
2043,"NEWEc","Renewable",0.606291268380499
2044,"NEWEc","Renewable",0.607205954369123
2045,"NEWEc","Renewable",0.611409039702853
2046,"NEWEc","Renewable",0.616470990230207
2047,"NEWEc","Renewable",0.620283195522815
2048,"NEWEc","Renewable",0.621290284193222
2049,"NEWEc","Renewable",0.62352006449217
2050,"NEWEc","Renewable",0.62687002073545
2022,"NWPPc","Renewable",0.624987928834071
2023,"NWPPc","Renewable",0.6571794258077
2024,"NWPPc","Renewable",0.677041104695465
2025,"NWPPc","Renewable",0.704896142465085
2026,"NWPPc","Renewable",0.723127827010274
2027,"NWPPc","Renewable",0.736153060027341
2028,"NWPPc","Renewable",0.744561899393364
2029,"NWPPc","Renewable",0.750900572253082
2030,"NWPPc","Renewable",0.761013547168171
2031,"NWPPc","Renewable",0.775592803778374
2032,"NWPPc","Renewable",0.788003895169928
2033,"NWPPc","Renewable",0.791919020718647
2034,"NWPPc","Renewable",0.796136077677183
2035,"NWPPc","Renewable",0.802180356408132
2036,"NWPPc","Renewable",0.809162477527213
2037,"NWPPc","Renewable",0.811915268736025
2038,"NWPPc","Renewable",0.817621152334358
2039,"NWPPc","Renewable",0.822186202804062
2040,"NWPPc","Renewable",0.827820143709983
2041,"NWPPc","Renewable",0.829812648224229
2042,"NWPPc","Renewable",0.830901800240981
2043,"NWPPc","Renewable",0.832432898290514
2044,"NWPPc","Renewable",0.834496448673451
2045,"NWPPc","Renewable",0.837462574923563
2046,"NWPPc","Renewable",0.840223760889337
2047,"NWPPc","Renewable",0.843344880821318
2048,"NWPPc","Renewable",0.847259152597813
2049,"NWPPc","Renewable",0.849144245204672
2050,"NWPPc","Renewable",0.851225071183041
2022,"NYSTc","Renewable",0.426485254851225
2023,"NYSTc","Renewable",0.458619866590792
2024,"NYSTc","Renewable",0.491878530082819
2025,"NYSTc","Renewable",0.514654565332506
2026,"NYSTc","Renewable",0.526685040644749
2027,"NYSTc","Renewable",0.535027275888208
2028,"NYSTc","Renewable",0.539835403101474
2029,"NYSTc","Renewable",0.543620923166129
2030,"NYSTc","Renewable",0.554360988698127
2031,"NYSTc","Renewable",0.575353735245886
2032,"NYSTc","Renewable",0.594559375506168
2033,"NYSTc","Renewable",0.59958180717204
2034,"NYSTc","Renewable",0.603794251202853
2035,"NYSTc","Renewable",0.611085787801829
2036,"NYSTc","Renewable",0.622281864652668
2037,"NYSTc","Renewable",0.625549313502206
2038,"NYSTc","Renewable",0.627033431129389
2039,"NYSTc","Renewable",0.632689786913257
2040,"NYSTc","Renewable",0.634568210162229
2041,"NYSTc","Renewable",0.635820111141976
2042,"NYSTc","Renewable",0.636245098269014
2043,"NYSTc","Renewable",0.636572382509275
2044,"NYSTc","Renewable",0.637344847625318
2045,"NYSTc","Renewable",0.6414292867175
2046,"NYSTc","Renewable",0.646151652711857
2047,"NYSTc","Renewable",0.649790862806405
2048,"NYSTc","Renewable",0.650555791237718
2049,"NYSTc","Renewable",0.652614132629623
2050,"NYSTc","Renewable",0.655785133579138
2022,"RFCEc","Renewable",0.0919399151859671
2023,"RFCEc","Renewable",0.102958422414348
2024,"RFCEc","Renewable",0.114738883881309
2025,"RFCEc","Renewable",0.125052037309656
2026,"RFCEc","Renewable",0.131351723803347
2027,"RFCEc","Renewable",0.135843620483402
2028,"RFCEc","Renewable",0.138799202634064
2029,"RFCEc","Renewable",0.141032109314263
2030,"RFCEc","Renewable",0.146478400754226
2031,"RFCEc","Renewable",0.157052296430308
2032,"RFCEc","Renewable",0.167503559659158
2033,"RFCEc","Renewable",0.17048709309509
2034,"RFCEc","Renewable",0.173403486909615
2035,"RFCEc","Renewable",0.177936066772291
2036,"RFCEc","Renewable",0.184715033196626
2037,"RFCEc","Renewable",0.186966399091079
2038,"RFCEc","Renewable",0.188977854455317
2039,"RFCEc","Renewable",0.192851284274729
2040,"RFCEc","Renewable",0.194958037995321
2041,"RFCEc","Renewable",0.196127639430249
2042,"RFCEc","Renewable",0.196685310069458
2043,"RFCEc","Renewable",0.197261374364165
2044,"RFCEc","Renewable",0.198159146017559
2045,"RFCEc","Renewable",0.201068581018011
2046,"RFCEc","Renewable",0.204588787558421
2047,"RFCEc","Renewable",0.207400224054277
2048,"RFCEc","Renewable",0.208724529068232
2049,"RFCEc","Renewable",0.210447658329811
2050,"RFCEc","Renewable",0.212905801090468
2022,"RFCMc","Renewable",0.118454714612538
2023,"RFCMc","Renewable",0.132778138156239
2024,"RFCMc","Renewable",0.144245299739819
2025,"RFCMc","Renewable",0.159714157484073
2026,"RFCMc","Renewable",0.170761504431636
2027,"RFCMc","Renewable",0.17907093605773
2028,"RFCMc","Renewable",0.184930742760351
2029,"RFCMc","Renewable",0.189362565019992
2030,"RFCMc","Renewable",0.197262964995032
2031,"RFCMc","Renewable",0.210238423946238
2032,"RFCMc","Renewable",0.222632588711094
2033,"RFCMc","Renewable",0.226606437870716
2034,"RFCMc","Renewable",0.231078069580356
2035,"RFCMc","Renewable",0.237389192950363
2036,"RFCMc","Renewable",0.245444210231819
2037,"RFCMc","Renewable",0.248685377782074
2038,"RFCMc","Renewable",0.254608887938687
2039,"RFCMc","Renewable",0.260132783669981
2040,"RFCMc","Renewable",0.26615602669883
2041,"RFCMc","Renewable",0.268686626233349
2042,"RFCMc","Renewable",0.270163302547373
2043,"RFCMc","Renewable",0.272069555506183
2044,"RFCMc","Renewable",0.274600359557308
2045,"RFCMc","Renewable",0.278777429846607
2046,"RFCMc","Renewable",0.283206937261712
2047,"RFCMc","Renewable",0.287568009122682
2048,"RFCMc","Renewable",0.292310501201389
2049,"RFCMc","Renewable",0.295138761930373
2050,"RFCMc","Renewable",0.298496848752394
2022,"RFCWc","Renewable",0.0688920876071331
2023,"RFCWc","Renewable",0.0780774844446133
2024,"RFCWc","Renewable",0.0856305793215008
2025,"RFCWc","Renewable",0.0954425540206274
2026,"RFCWc","Renewable",0.102367690497173
2027,"RFCWc","Renewable",0.107658657049878
2028,"RFCWc","Renewable",0.111255039312958
2029,"RFCWc","Renewable",0.114061560159437
2030,"RFCWc","Renewable",0.119310504043566
2031,"RFCWc","Renewable",0.128208127159299
2032,"RFCWc","Renewable",0.136747703174334
2033,"RFCWc","Renewable",0.139452978599286
2034,"RFCWc","Renewable",0.142331304063955
2035,"RFCWc","Renewable",0.146694662031965
2036,"RFCWc","Renewable",0.152421449391253
2037,"RFCWc","Renewable",0.154603218460444
2038,"RFCWc","Renewable",0.158363772331597
2039,"RFCWc","Renewable",0.162227184876897
2040,"RFCWc","Renewable",0.166234546994448
2041,"RFCWc","Renewable",0.167831908796133
2042,"RFCWc","Renewable",0.168685185632685
2043,"RFCWc","Renewable",0.169822139693403
2044,"RFCWc","Renewable",0.1714147956896
2045,"RFCWc","Renewable",0.174317853100026
2046,"RFCWc","Renewable",0.177350495227592
2047,"RFCWc","Renewable",0.180429612486321
2048,"RFCWc","Renewable",0.183583608247377
2049,"RFCWc","Renewable",0.18552865428189
2050,"RFCWc","Renewable",0.187909732887702
2022,"RMPAc","Renewable",0.41835198216183
2023,"RMPAc","Renewable",0.454198489090048
2024,"RMPAc","Renewable",0.471512194421525
2025,"RMPAc","Renewable",0.508712601079448
2026,"RMPAc","Renewable",0.536019263409932
2027,"RMPAc","Renewable",0.556619884198606
2028,"RMPAc","Renewable",0.570587458967232
2029,"RMPAc","Renewable",0.581310539712868
2030,"RMPAc","Renewable",0.596237282690716
2031,"RMPAc","Renewable",0.615460693685599
2032,"RMPAc","Renewable",0.631738654718717
2033,"RMPAc","Renewable",0.637578576716798
2034,"RMPAc","Renewable",0.644528046084897
2035,"RMPAc","Renewable",0.65407044042418
2036,"RMPAc","Renewable",0.663792043332338
2037,"RMPAc","Renewable",0.668297621297808
2038,"RMPAc","Renewable",0.68070902505545
2039,"RMPAc","Renewable",0.688300911002514
2040,"RMPAc","Renewable",0.700787222111727
2041,"RMPAc","Renewable",0.704902608096282
2042,"RMPAc","Renewable",0.707307080239304
2043,"RMPAc","Renewable",0.710879738030441
2044,"RMPAc","Renewable",0.715544264789276
2045,"RMPAc","Renewable",0.720503808903557
2046,"RMPAc","Renewable",0.724510457037876
2047,"RMPAc","Renewable",0.730203932807515
2048,"RMPAc","Renewable",0.73977453107063
2049,"RMPAc","Renewable",0.743354306165549
2050,"RMPAc","Renewable",0.746769279422235
2022,"SPNOc","Renewable",0.360041922665817
2023,"SPNOc","Renewable",0.389585172816691
2024,"SPNOc","Renewable",0.404861549554004
2025,"SPNOc","Renewable",0.439691972984691
2026,"SPNOc","Renewable",0.466248990688359
2027,"SPNOc","Renewable",0.485781772284008
2028,"SPNOc","Renewable",0.500413732404299
2029,"SPNOc","Renewable",0.511017716658514
2030,"SPNOc","Renewable",0.525215875930902
2031,"SPNOc","Renewable",0.543232689061519
2032,"SPNOc","Renewable",0.559674351165326
2033,"SPNOc","Renewable",0.565716039479355
2034,"SPNOc","Renewable",0.574058699123505
2035,"SPNOc","Renewable",0.583658232921326
2036,"SPNOc","Renewable",0.593257147402435
2037,"SPNOc","Renewable",0.59827298826428
2038,"SPNOc","Renewable",0.612091046113985
2039,"SPNOc","Renewable",0.61998493221757
2040,"SPNOc","Renewable",0.633061508368243
2041,"SPNOc","Renewable",0.637990034018255
2042,"SPNOc","Renewable",0.64121797927905
2043,"SPNOc","Renewable",0.645610029905987
2044,"SPNOc","Renewable",0.650991401024591
2045,"SPNOc","Renewable",0.65641234898223
2046,"SPNOc","Renewable",0.66195082798165
2047,"SPNOc","Renewable",0.668181954365429
2048,"SPNOc","Renewable",0.678710704372695
2049,"SPNOc","Renewable",0.683037575087877
2050,"SPNOc","Renewable",0.687165333719655
2022,"SPSOc","Renewable",0.548328132921789
2023,"SPSOc","Renewable",0.585640075727695
2024,"SPSOc","Renewable",0.611982388875717
2025,"SPSOc","Renewable",0.640358055108962
2026,"SPSOc","Renewable",0.657737202026407
2027,"SPSOc","Renewable",0.670637129967795
2028,"SPSOc","Renewable",0.677988117806966
2029,"SPSOc","Renewable",0.684003943485346
2030,"SPSOc","Renewable",0.695541086020513
2031,"SPSOc","Renewable",0.714184198368707
2032,"SPSOc","Renewable",0.729727572370654
2033,"SPSOc","Renewable",0.734247201699698
2034,"SPSOc","Renewable",0.738046273933108
2035,"SPSOc","Renewable",0.745060139212405
2036,"SPSOc","Renewable",0.754168741628603
2037,"SPSOc","Renewable",0.757156327877148
2038,"SPSOc","Renewable",0.761568925088293
2039,"SPSOc","Renewable",0.766897946560209
2040,"SPSOc","Renewable",0.771885228630103
2041,"SPSOc","Renewable",0.773620795571098
2042,"SPSOc","Renewable",0.774352692538434
2043,"SPSOc","Renewable",0.775441633574491
2044,"SPSOc","Renewable",0.777175928827297
2045,"SPSOc","Renewable",0.780781145290057
2046,"SPSOc","Renewable",0.783737426182788
2047,"SPSOc","Renewable",0.787215674728759
2048,"SPSOc","Renewable",0.790384791712146
2049,"SPSOc","Renewable",0.792261843738833
2050,"SPSOc","Renewable",0.794643803632337
2022,"SRMVc","Renewable",0.0250822283363658
2023,"SRMVc","Renewable",0.0285538672784875
2024,"SRMVc","Renewable",0.0321169304416763
2025,"SRMVc","Renewable",0.0354365717515164
2026,"SRMVc","Renewable",0.0375382005411816
2027,"SRMVc","Renewable",0.0391107476725904
2028,"SRMVc","Renewable",0.0401120120877273
2029,"SRMVc","Renewable",0.0408951087976081
2030,"SRMVc","Renewable",0.0427559381602507
2031,"SRMVc","Renewable",0.0463742984751135
2032,"SRMVc","Renewable",0.0499225628208962
2033,"SRMVc","Renewable",0.050959947510069
2034,"SRMVc","Renewable",0.0519153838636598
2035,"SRMVc","Renewable",0.0535272122197446
2036,"SRMVc","Renewable",0.0559505297539338
2037,"SRMVc","Renewable",0.0567684075335907
2038,"SRMVc","Renewable",0.0575516794988529
2039,"SRMVc","Renewable",0.0589848339233986
2040,"SRMVc","Renewable",0.0598617076478015
2041,"SRMVc","Renewable",0.0603319935074959
2042,"SRMVc","Renewable",0.0605647914735217
2043,"SRMVc","Renewable",0.0608218375305349
2044,"SRMVc","Renewable",0.0612153175972449
2045,"SRMVc","Renewable",0.0623452572857449
2046,"SRMVc","Renewable",0.0635518993971161
2047,"SRMVc","Renewable",0.0646077283462986
2048,"SRMVc","Renewable",0.0651662989883228
2049,"SRMVc","Renewable",0.0657938232060835
2050,"SRMVc","Renewable",0.0666878528562663
2022,"SRMWc","Renewable",0.11512290116649
2023,"SRMWc","Renewable",0.128050178484114
2024,"SRMWc","Renewable",0.135913833626638
2025,"SRMWc","Renewable",0.15275535088467
2026,"SRMWc","Renewable",0.166276371381298
2027,"SRMWc","Renewable",0.176572638198035
2028,"SRMWc","Renewable",0.184689724445574
2029,"SRMWc","Renewable",0.19064920406879
2030,"SRMWc","Renewable",0.199144004051188
2031,"SRMWc","Renewable",0.210830600934002
2032,"SRMWc","Renewable",0.222213793404471
2033,"SRMWc","Renewable",0.226387569325855
2034,"SRMWc","Renewable",0.232260007454554
2035,"SRMWc","Renewable",0.239064004326054
2036,"SRMWc","Renewable",0.246333864619951
2037,"SRMWc","Renewable",0.25009917387643
2038,"SRMWc","Renewable",0.260040508076086
2039,"SRMWc","Renewable",0.266216075237349
2040,"SRMWc","Renewable",0.275988884638042
2041,"SRMWc","Renewable",0.279933431588131
2042,"SRMWc","Renewable",0.282565901542755
2043,"SRMWc","Renewable",0.286085372078264
2044,"SRMWc","Renewable",0.290421941069567
2045,"SRMWc","Renewable",0.295169121594994
2046,"SRMWc","Renewable",0.300458746222081
2047,"SRMWc","Renewable",0.305999281250322
2048,"SRMWc","Renewable",0.314907906479019
2049,"SRMWc","Renewable",0.318963755426053
2050,"SRMWc","Renewable",0.323043689759696
2022,"SRSOc","Renewable",0.0710133711550478
2023,"SRSOc","Renewable",0.0791253402039254
2024,"SRSOc","Renewable",0.0866610695772131
2025,"SRSOc","Renewable",0.0958323570404836
2026,"SRSOc","Renewable",0.102300277962383
2027,"SRSOc","Renewable",0.106961156347655
2028,"SRSOc","Renewable",0.110485230802042
2029,"SRSOc","Renewable",0.113011234416819
2030,"SRSOc","Renewable",0.11773877888283
2031,"SRSOc","Renewable",0.125870013833702
2032,"SRSOc","Renewable",0.134068242622965
2033,"SRSOc","Renewable",0.136648770979794
2034,"SRSOc","Renewable",0.139768595859473
2035,"SRSOc","Renewable",0.143767544127139
2036,"SRSOc","Renewable",0.149069740293085
2037,"SRSOc","Renewable",0.151232026235091
2038,"SRSOc","Renewable",0.154777426904918
2039,"SRSOc","Renewable",0.158333465628232
2040,"SRSOc","Renewable",0.161694985125959
2041,"SRSOc","Renewable",0.163327292280359
2042,"SRSOc","Renewable",0.164336325656613
2043,"SRSOc","Renewable",0.165529957997566
2044,"SRSOc","Renewable",0.167049372065981
2045,"SRSOc","Renewable",0.169795891654338
2046,"SRSOc","Renewable",0.173225660129778
2047,"SRSOc","Renewable",0.176096509474588
2048,"SRSOc","Renewable",0.1787842220863
2049,"SRSOc","Renewable",0.180749675696308
2050,"SRSOc","Renewable",0.183170918617621
2022,"SRTVc","Renewable",0.0628028101469992
2023,"SRTVc","Renewable",0.0708909935120877
2024,"SRTVc","Renewable",0.0766668677472692
2025,"SRTVc","Renewable",0.0862983765497365
2026,"SRTVc","Renewable",0.0936538631242213
2027,"SRTVc","Renewable",0.0993193150585163
2028,"SRTVc","Renewable",0.103493195382761
2029,"SRTVc","Renewable",0.106665630996123
2030,"SRTVc","Renewable",0.111818275056116
2031,"SRTVc","Renewable",0.119760628453191
2032,"SRTVc","Renewable",0.127444775135021
2033,"SRTVc","Renewable",0.130071591624028
2034,"SRTVc","Renewable",0.133294464966489
2035,"SRTVc","Renewable",0.137598545745877
2036,"SRTVc","Renewable",0.14273242830439
2037,"SRTVc","Renewable",0.145002532845899
2038,"SRTVc","Renewable",0.150061326658455
2039,"SRTVc","Renewable",0.153980899054344
2040,"SRTVc","Renewable",0.159182437071874
2041,"SRTVc","Renewable",0.161243758470433
2042,"SRTVc","Renewable",0.162498340647824
2043,"SRTVc","Renewable",0.164189877070009
2044,"SRTVc","Renewable",0.166388201190049
2045,"SRTVc","Renewable",0.169404985607228
2046,"SRTVc","Renewable",0.172614482468595
2047,"SRTVc","Renewable",0.17600209951739
2048,"SRTVc","Renewable",0.180541134602447
2049,"SRTVc","Renewable",0.182855482626156
2050,"SRTVc","Renewable",0.185412139035673
2022,"SRVCc","Renewable",0.100381640370251
2023,"SRVCc","Renewable",0.111300793437678
2024,"SRVCc","Renewable",0.121798322403226
2025,"SRVCc","Renewable",0.133800064219033
2026,"SRVCc","Renewable",0.14206696684503
2027,"SRVCc","Renewable",0.147932169706707
2028,"SRVCc","Renewable",0.152357821955381
2029,"SRVCc","Renewable",0.155497841443602
2030,"SRVCc","Renewable",0.161552245819211
2031,"SRVCc","Renewable",0.172120935419597
2032,"SRVCc","Renewable",0.18275674294399
2033,"SRVCc","Renewable",0.186041530954988
2034,"SRVCc","Renewable",0.189969083320824
2035,"SRVCc","Renewable",0.194992538062294
2036,"SRVCc","Renewable",0.201753927705543
2037,"SRVCc","Renewable",0.204450545081943
2038,"SRVCc","Renewable",0.208578443235273
2039,"SRVCc","Renewable",0.212973229854087
2040,"SRVCc","Renewable",0.216818992342825
2041,"SRVCc","Renewable",0.218756872509606
2042,"SRVCc","Renewable",0.219947226354469
2043,"SRVCc","Renewable",0.221320314447488
2044,"SRVCc","Renewable",0.223068904623535
2045,"SRVCc","Renewable",0.226428310412007
2046,"SRVCc","Renewable",0.230699924202138
2047,"SRVCc","Renewable",0.234156974478575
2048,"SRVCc","Renewable",0.237132824760023
2049,"SRVCc","Renewable",0.239483902584358
2050,"SRVCc","Renewable",0.242432181032854
