"Year","Cambium.GEA","Source","Fraction"
2029,"SRMVc","Renewable",0.0341776475547229
2030,"SRMVc","Renewable",0.0341776475547229
2031,"SRMVc","Renewable",0.0341776475547229
2032,"SRMVc","Renewable",0.0341776475547229
2033,"SRMVc","Renewable",0.0341776475547229
2034,"SRMVc","Renewable",0.0341776475547229
2035,"SRMVc","Renewable",0.0341776475547229
2036,"SRMVc","Renewable",0.0341776475547229
2037,"SRMVc","Renewable",0.0341776475547229
2038,"SRMVc","Renewable",0.0341776475547229
2039,"SRMVc","Renewable",0.0341776475547229
2040,"SRMVc","Renewable",0.0341776475547229
2041,"SRMVc","Renewable",0.0341776475547229
2042,"SRMVc","Renewable",0.0341776475547229
2043,"SRMVc","Renewable",0.0341776475547229
2044,"SRMVc","Renewable",0.0341776475547229
2045,"SRMVc","Renewable",0.0341776475547229
2046,"SRMVc","Renewable",0.0341776475547229
2047,"SRMVc","Renewable",0.0341776475547229
2048,"SRMVc","Renewable",0.0341776475547229
2049,"SRMVc","Renewable",0.0341776475547229
2050,"SRMVc","Renewable",0.0341776475547229
2022,"SRMWc","Renewable",0.131882017161673
2023,"SRMWc","Renewable",0.131882017161673
2024,"SRMWc","Renewable",0.131882017161673
2025,"SRMWc","Renewable",0.131882017161673
2026,"SRMWc","Renewable",0.131882017161673
2027,"SRMWc","Renewable",0.131882017161673
2028,"SRMWc","Renewable",0.131882017161673
2029,"SRMWc","Renewable",0.131882017161673
2030,"SRMWc","Renewable",0.131882017161673
2031,"SRMWc","Renewable",0.131882017161673
2032,"SRMWc","Renewable",0.131882017161673
2033,"SRMWc","Renewable",0.131882017161673
2034,"SRMWc","Renewable",0.131882017161673
2035,"SRMWc","Renewable",0.131882017161673
2036,"SRMWc","Renewable",0.131882017161673
2037,"SRMWc","Renewable",0.131882017161673
2038,"SRMWc","Renewable",0.131882017161673
2039,"SRMWc","Renewable",0.131882017161673
2040,"SRMWc","Renewable",0.131882017161673
2041,"SRMWc","Renewable",0.131882017161673
2042,"SRMWc","Renewable",0.131882017161673
2043,"SRMWc","Renewable",0.131882017161673
2044,"SRMWc","Renewable",0.131882017161673
2045,"SRMWc","Renewable",0.131882017161673
2046,"SRMWc","Renewable",0.131882017161673
2047,"SRMWc","Renewable",0.131882017161673
2048,"SRMWc","Renewable",0.131882017161673
2049,"SRMWc","Renewable",0.131882017161673
2050,"SRMWc","Renewable",0.131882017161673
2022,"SRSOc","Renewable",0.0909944460963561
2023,"SRSOc","Renewable",0.0909944460963561
2024,"SRSOc","Renewable",0.0909944460963561
2025,"SRSOc","Renewable",0.0909944460963561
2026,"SRSOc","Renewable",0.0909944460963561
2027,"SRSOc","Renewable",0.0909944460963561
2028,"SRSOc","Renewable",0.0909944460963561
2029,"SRSOc","Renewable",0.0909944460963561
2030,"SRSOc","Renewable",0.0909944460963561
2031,"SRSOc","Renewable",0.0909944460963561
2032,"SRSOc","Renewable",0.0909944460963561
2033,"SRSOc","Renewable",0.0909944460963561
2034,"SRSOc","Renewable",0.0909944460963561
2035,"SRSOc","Renewable",0.0909944460963561
2036,"SRSOc","Renewable",0.0909944460963561
2037,"SRSOc","Renewable",0.0909944460963561
2038,"SRSOc","Renewable",0.0909944460963561
2039,"SRSOc","Renewable",0.0909944460963561
2040,"SRSOc","Renewable",0.0909944460963561
2041,"SRSOc","Renewable",0.0909944460963561
2042,"SRSOc","Renewable",0.0909944460963561
2043,"SRSOc","Renewable",0.0909944460963561
2044,"SRSOc","Renewable",0.0909944460963561
2045,"SRSOc","Renewable",0.0909944460963561
2046,"SRSOc","Renewable",0.0909944460963561
2047,"SRSOc","Renewable",0.0909944460963561
2048,"SRSOc","Renewable",0.0909944460963561
2049,"SRSOc","Renewable",0.0909944460963561
2050,"SRSOc","Renewable",0.0909944460963561
2022,"SRTVc","Renewable",0.0756648960466031
2023,"SRTVc","Renewable",0.0756648960466031
2024,"SRTVc","Renewable",0.0756648960466031
2025,"SRTVc","Renewable",0.0756648960466031
2026,"SRTVc","Renewable",0.0756648960466031
2027,"SRTVc","Renewable",0.0756648960466031
2028,"SRTVc","Renewable",0.0756648960466031
2029,"SRTVc","Renewable",0.0756648960466031
2030,"SRTVc","Renewable",0.0756648960466031
2031,"SRTVc","Renewable",0.0756648960466031
2032,"SRTVc","Renewable",0.0756648960466031
2033,"SRTVc","Renewable",0.0756648960466031
2034,"SRTVc","Renewable",0.0756648960466031
2035,"SRTVc","Renewable",0.0756648960466031
2036,"SRTVc","Renewable",0.0756648960466031
2037,"SRTVc","Renewable",0.0756648960466031
2038,"SRTVc","Renewable",0.0756648960466031
2039,"SRTVc","Renewable",0.0756648960466031
2040,"SRTVc","Renewable",0.0756648960466031
2041,"SRTVc","Renewable",0.0756648960466031
2042,"SRTVc","Renewable",0.0756648960466031
2043,"SRTVc","Renewable",0.0756648960466031
2044,"SRTVc","Renewable",0.0756648960466031
2045,"SRTVc","Renewable",0.0756648960466031
2046,"SRTVc","Renewable",0.0756648960466031
2047,"SRTVc","Renewable",0.0756648960466031
2048,"SRTVc","Renewable",0.0756648960466031
2049,"SRTVc","Renewable",0.0756648960466031
2050,"SRTVc","Renewable",0.0756648960466031
2022,"SRVCc","Renewable",0.128954544958691
2023,"SRVCc","Renewable",0.128954544958691
2024,"SRVCc","Renewable",0.128954544958691
2025,"SRVCc","Renewable",0.128954544958691
2026,"SRVCc","Renewable",0.128954544958691
2027,"SRVCc","Renewable",0.128954544958691
2028,"SRVCc","Renewable",0.128954544958691
2029,"SRVCc","Renewable",0.128954544958691
2030,"SRVCc","Renewable",0.128954544958691
2031,"SRVCc","Renewable",0.128954544958691
2032,"SRVCc","Renewable",0.128954544958691
2033,"SRVCc","Renewable",0.128954544958691
2034,"SRVCc","Renewable",0.128954544958691
2035,"SRVCc","Renewable",0.128954544958691
2036,"SRVCc","Renewable",0.128954544958691
2037,"SRVCc","Renewable",0.128954544958691
2038,"SRVCc","Renewable",0.128954544958691
2039,"SRVCc","Renewable",0.128954544958691
2040,"SRVCc","Renewable",0.128954544958691
2041,"SRVCc","Renewable",0.128954544958691
2042,"SRVCc","Renewable",0.128954544958691
2043,"SRVCc","Renewable",0.128954544958691
2044,"SRVCc","Renewable",0.128954544958691
2045,"SRVCc","Renewable",0.128954544958691
2046,"SRVCc","Renewable",0.128954544958691
2047,"SRVCc","Renewable",0.128954544958691
2048,"SRVCc","Renewable",0.128954544958691
2049,"SRVCc","Renewable",0.128954544958691
2050,"SRVCc","Renewable",0.128954544958691
