"","year","region","pollutant","factor","se","r2","int","warn"
"1",2006,"AZNM","co2",18.7725899927664,0.0613929992276207,0.91438949095712,-1.85741878375081,0
"2",2006,"CAMX","co2",17.6974533773447,0.0285274054076335,0.977759648503908,-0.752610357263688,0
"3",2006,"ERCT","co2",21.4192189266171,0.0464042177944172,0.960533666018448,-0.18021277424403,0
"4",2006,"FRCC","co2",24.6501340543219,0.0313917381513175,0.986001666163855,-1.87840404225223,0
"5",2006,"MROE","co2",31.8853048889507,0.102009362703577,0.917768430835405,-0.568889214557146,0
"6",2006,"MROW","co2",32.0005937571775,0.075093917231401,0.954011060158472,-1.60517965967033,0
"7",2006,"NEWE","co2",19.7110405355539,0.0445387962692351,0.95721666436932,0.199245223161584,0
"8",2006,"NWPP","co2",26.9840607522455,0.119642816341389,0.853174048970018,-0.995718421642605,0
"9",2006,"NYCW","co2",19.4855785442485,0.0542211012409463,0.936520446435551,-0.910805101299482,0
"10",2006,"NYLI","co2",22.6184909776964,0.0515879673347117,0.956445181901368,-0.262159748688596,0
"11",2006,"NYUP","co2",21.1324593236978,0.0952624499228645,0.84897617832184,-1.8082067361951,0
"12",2006,"RFCE","co2",26.4155038556075,0.0506804886274388,0.968782604735382,0.832997024929601,0
"13",2006,"RFCM","co2",29.2486803972424,0.0621155327282375,0.962018018044761,-1.68177093599151,0
"14",2006,"RFCW","co2",31.3982247149449,0.0459048924419724,0.981631952646615,-3.26326515644485,0
"15",2006,"RMPA","co2",22.766206415706,0.112812372038367,0.823078731191944,-0.294454863556096,0
"16",2006,"SPNO","co2",33.4618600870562,0.122728600540836,0.89464640286909,0.517492806232533,0
"17",2006,"SPSO","co2",20.0531852071176,0.0480693165578695,0.952108110469957,2.30660579177714,0
"18",2006,"SRMV","co2",20.6301626795894,0.0851360233647298,0.870259197350113,3.85246094539898,0
"19",2006,"SRMW","co2",31.6144244302925,0.0707424769059499,0.958008084972458,0.971801383973174,0
"20",2006,"SRSO","co2",28.6484131965049,0.0690675089630998,0.951582810909395,1.17324410843449,0
"21",2006,"SRTV","co2",28.6737732396419,0.0748131933628443,0.943758840242068,-2.36825385837468,0
"22",2006,"SRVC","co2",28.9756265951157,0.0503858277956298,0.974212377225985,-2.0823842539651,0
