"","year","region","pollutant","factor","se","r2","int","warn"
"1",2018,"AL","so2",0.0596435211476785,0.00344087903944943,0.0331690728014941,-0.138330728994367,0
"2",2018,"AL","nox",0.199748760558127,0.00394662149823489,0.226300134615129,-0.150414093887829,0
"3",2018,"AL","pm25",0.0637174819044536,0.000220567291087636,0.905020799105315,0.00299838158584448,0
"4",2018,"AL","co2",531.913462898195,1.62362529266091,0.924555501014167,4.53555176923055,0
"5",2018,"AR","so2",1.15889279529501,0.00867898581646542,0.67060186843135,0.337638894137194,0
"6",2018,"AR","nox",0.460614292252203,0.00515307665816949,0.477068921192845,0.00661547621893888,0
"7",2018,"AR","pm25",0.0901754876518655,0.000275087044839663,0.924639999232442,0.0110702725626055,0
"8",2018,"AR","co2",713.024858213527,2.00749915209114,0.935083271175806,104.951254589437,0
"9",2018,"AZ","so2",0.173053842437097,0.00499481044130225,0.120541082582728,0.000481518045208657,0
"10",2018,"AZ","nox",0.438205818363781,0.00330600222891107,0.667339223347412,-0.0100733256612184,0
"11",2018,"AZ","pm25",0.0682984097278002,0.000196914664104171,0.932138956398499,-9.44869764130662e-05,0
"12",2018,"AZ","co2",567.669119764092,1.36085701156781,0.952080417664088,-6.74268594788325,0
"13",2018,"CA","so2",0.00215381871179375,3.74568307309281e-06,0.97419553605845,-7.23164844140892e-05,0
"14",2018,"CA","nox",0.0542888669777468,0.001346656356688,0.156522430179779,-0.00808886704694237,0
"15",2018,"CA","pm25",0.03969331672701,2.05058954219546e-06,0.999976626837033,0.00044243567923779,0
"16",2018,"CA","co2",417.729959230275,0.718555360060325,0.974740589469059,-4.86254422101013,0
"17",2018,"CO","so2",0.163321643946155,0.00516135457859662,0.102598697842468,0.0559239938861956,0
"18",2018,"CO","nox",0.333982308929371,0.00348547875777163,0.511808398448104,0.0674679809146519,0
"19",2018,"CO","pm25",0.0803231977027166,0.000251116326926554,0.921149745612407,0.00341231820292431,0
"20",2018,"CO","co2",627.009243421108,1.60141643076141,0.945957287158232,3.92037485416574,0
"21",2018,"CT","so2",0.0282836049931838,0.0016453655201163,0.032649203116502,-0.119431204939593,0
"22",2018,"CT","nox",0.0653320573557815,0.00435145487000489,0.0251007832196165,-0.0687620077351324,0
"23",2018,"CT","pm25",0.0408795423496495,9.00794545469929e-05,0.959223008286895,-0.00284105305546193,0
"24",2018,"CT","co2",399.573123290694,1.2343702585898,0.922891024284051,-43.2300251520193,0
"25",2018,"DE","so2",0.0263780414869622,0.0120455280440217,0.000860055685576308,-0.0370717361048749,0
"26",2018,"DE","nox",0.161916080838182,0.00519218874924288,0.148617684153268,1.5023683773425,0
"27",2018,"DE","pm25",0.0452313270398024,0.000163256816059806,0.932334267053324,0.00749083392772618,0
"28",2018,"DE","co2",601.038606108576,1.6381592188217,0.960259857890643,-455.230106038668,0
"29",2018,"FL","so2",0.158038578982164,0.00254874962913915,0.305074148567222,-0.0622123721914917,0
"30",2018,"FL","nox",0.195683373203634,0.00165186005596974,0.615731402709239,-0.122293824509679,0
"31",2018,"FL","pm25",0.0518690637514916,8.99430669404778e-05,0.974341301710729,0.00246916052664268,0
"32",2018,"FL","co2",472.911232043476,0.654048829382061,0.983524029587796,-78.8176774526703,0
"33",2018,"GA","so2",0.092794605865105,0.00372677696855535,0.0661103247268137,-0.0976184211362621,0
"34",2018,"GA","nox",0.27094158937377,0.00344440364439021,0.414008715612243,-0.0905731184273376,0
"35",2018,"GA","pm25",0.0729796248639694,0.000264353363662152,0.896930501638514,-0.0178314513313986,0
"36",2018,"GA","co2",666.658800457392,1.65029129053153,0.949065159144452,-51.7731249847229,0
"37",2018,"IA","so2",0.689666073555869,0.00737470024307238,0.499645424563114,-0.0962590778221877,0
"38",2018,"IA","nox",0.580957971377039,0.00433655292240836,0.672050628017804,-0.0909998122254401,0
"39",2018,"IA","pm25",0.0950475728138972,0.000258694241644465,0.939074849361918,-0.00502320013502765,0
"40",2018,"IA","co2",754.059316171175,1.94208668999879,0.945095631527127,-22.6992127858425,0
"41",2018,"ID","so2",0.00222633719176786,6.90329807428358e-06,0.935997380324527,-0.000181118358479735,0
"42",2018,"ID","nox",0.0988684594109287,0.00259212923362219,0.169818024979892,-0.0433902133038841,0
"43",2018,"ID","pm25",0.0397006730106249,1.25591259394241e-05,0.99928877690514,6.82677134394545e-06,0
"44",2018,"ID","co2",441.032044927808,1.36737535231882,0.936010644208092,-35.9323506628583,0
"45",2018,"IL","so2",0.413216005059013,0.00638832516384052,0.323282758473311,-0.217696081323188,0
"46",2018,"IL","nox",0.326003794409967,0.00392813096797224,0.440229112150212,-0.144480846718974,0
"47",2018,"IL","pm25",0.0693579309088509,0.000251303713577318,0.896879588736438,-0.0116508371709788,0
"48",2018,"IL","co2",676.097782242353,1.37058974653969,0.965258813169454,-71.4255776232245,0
"49",2018,"IN","so2",1.00020052302012,0.00839433712787953,0.618473506595186,-0.378723268055279,0
"50",2018,"IN","nox",0.636306846132842,0.00651686804313359,0.521200075342304,-0.140309673912048,0
"51",2018,"IN","pm25",0.235792593164258,0.00147971999636523,0.743545089692662,-0.0430263678328582,0
"52",2018,"IN","co2",766.480580055375,1.35585009244318,0.973326229729185,-90.2325916651943,0
"53",2018,"KS","so2",0.165778232011585,0.00292198479020127,0.268755235914384,-0.0446567454135108,0
"54",2018,"KS","nox",0.508855989082746,0.00406981147688234,0.640932531524021,-0.0179892626570338,0
"55",2018,"KS","pm25",0.101019174751471,0.000262903880941174,0.94400301018749,-0.00731686120377788,0
