fips,state_abbr,pollutant,model,season,elevated,damage
05005,AR,nox,EASIUR,winter,ground level,26026.839321600674774061634271098726962276
05005,AR,pm25,EASIUR,spring,ground level,161012.61775017261074163130176936537303858
05005,AR,so2,EASIUR,spring,ground level,49925.59687892065319962296002764607563602
05005,AR,nox,EASIUR,spring,ground level,8094.723617104212431828553088030766819676
05005,AR,pm25,EASIUR,summer,ground level,152625.66863892275789136190514794427962230
05005,AR,so2,EASIUR,summer,ground level,49101.18686648547882784880923160609563578
05005,AR,nox,EASIUR,summer,ground level,3770.596582177004278611182893805749459632
05005,AR,pm25,EASIUR,fall,ground level,234047.41401794490730139151934995303083928
05005,AR,so2,EASIUR,fall,ground level,36043.887621710876700575406902636875241148
05005,AR,nox,EASIUR,fall,ground level,12924.558069236018285304703016520878526210
05005,AR,pm25,InMAP,annual,ground level,81654.99482999562108824841549755411527530
05005,AR,so2,InMAP,annual,ground level,43813.96765988838437691249631732773024810
05005,AR,nox,InMAP,annual,ground level,33198.144566829234643961434252009357415652
05007,AR,pm25,AP2,annual,ground level,99345.35201906438192936977685890369218816
05007,AR,so2,AP2,annual,ground level,63483.04927118705440526191300530491533176
05007,AR,nox,AP2,annual,ground level,22217.37190621216445527780099290162952014
05007,AR,pm25,EASIUR,annual,ground level,246199.38407896747786847675282569019224752
05007,AR,so2,EASIUR,annual,ground level,44462.96593791669915213337210615076529048
05007,AR,nox,EASIUR,annual,ground level,16038.149012540617605517809499790148242388
05007,AR,pm25,EASIUR,winter,ground level,278459.96376359775709990264220467198090326
05007,AR,so2,EASIUR,winter,ground level,55641.5087702227064855258366455365909228
05007,AR,nox,EASIUR,winter,ground level,31472.744626742234665020291860963078897256
05007,AR,pm25,EASIUR,spring,ground level,208876.62930858214547392309927392226989078
05007,AR,so2,EASIUR,spring,ground level,39693.62548876514554911975336792106585632
05007,AR,nox,EASIUR,spring,ground level,7595.203797229154639431192320037170666204
05007,AR,pm25,EASIUR,summer,ground level,217906.78619465658370490001431951993060412
05007,AR,so2,EASIUR,summer,ground level,42005.91148984183900863882037567429597344
05007,AR,nox,EASIUR,summer,ground level,3693.8130038988370147140131955328128209244
05007,AR,pm25,EASIUR,fall,ground level,279554.1570490311859620778460131708084710
05007,AR,so2,EASIUR,fall,ground level,40510.81800283710556524907803547110840936
05007,AR,nox,EASIUR,fall,ground level,21390.834622292288887567808812457046167586
05007,AR,pm25,InMAP,annual,ground level,141932.62484621156033448066721485590921346
