fips
13005
13019
13023
13016
13018
13028
13000
13001
13004
13029
13030
13022
13015
13012
13021
13013
13027
13002
13004
13016
13016
13019
13026
13003
13025
13007
13014
13022
13023
13025
13020
13002
13020
13025
13028
13000
13023
13026
13030
13003
13005
13021
13030
13012
13031
13001
13027
13019
13023
13024
13020
13026
13008
13020
13003
13027
13016
13000
13016
13010
13006
13019
13018
13022
13019
13010
13026
13031
13018
13001
13006
13007
13000
13009
13028
13031
13014
13000
13030
19016
19009
19004
19015
19012
19004
19001
19011
19016
19002
19006
19009
19010
19018
19007
19019
19016
19009
19005
19001
19012
19001
19015
19002
19019
19011
19003
19013
19004
19005
19003
19000
19019
19010
19006
19006
19014
19003
19005
19013
19017
19012
19010
19000
19019
19012
19004
19008
19018
19007
19011
19002
19015
19014
19010
19008
19015
19017
19011
19009
19004
19016
19001
19002
19000
19018
19002
19005
19015
19008
19007
19013
19000
19006
19014
19016
19012
19005
19018
19018
19008
19003
19017
19017
19011
19010
19014
19001
19014
19013
19003
19000
19007
19008
19017
19007
19013
19006
19009
16005
16008
16008
16000
16000
16004
16001
16002
16006
16001
16006
16004
16005
16004
16008
16005
16006
16005
16003
16007
16001
16003
16001
16008
16002
16007
16002
16007
16007
16004
16005
16004
16000
16003
16007
16001
16003
16002
16000
16000
16002
16006
16006
16003
17003
17009
17004
17016
17016
17011
17009
17019
17011
17011
17012
17006
17017
17010
17020
17014
17013
17009
17011
17018
17019
17016
17008
17017
17005
17007
17001
17018
17002
17014
17009
17008
17018
17015
17005
17001
17003
17000
17014
17002
17012
17006
17009
17008
17000
17001
17019
17013
17014
17013
17003
17020
17013
17002
17017
17003
17007
17001
17018
17018
17007
17010
17004
17000
17010
17005
17015
17002
17006
17013
17016
17008
17002
17007
17000
17011
17017
17004
17015
17000
17010
17012
17012
17006
17019
17004
17012
17003
17008
17004
17005
17019
17007
17014
17016
17005
17001
17015
17010
17015
17017
17006
18014
18008
18009
18005
18018
18008
18004
18002
18011
18015
18005
18000
18003
18008
18001
18010
18006
18006
18015
18003
18003
18017
18016
18009
18017
18009
18006
18007
18016
18014
18012
18006
18009
18009
18005
18018
18010
18000
18013
18010
18001
18012
18013
18007
18007
18000
18006
18002
18007
18012
18004
18000
18008
18002
18001
18005
18001
18015
18005
18007
18017
18012
18016
18014
18002
18003
18010
18014
18013
18004
18008
18004
18014
18017
18015
18000
18015
18011
18003
18002
18012
18013
18016
18011
18001
18017
18011
18010
18004
18013
18016
18011
20008
20011
20006
20005
20009
20000
20004
20019
20020
20018
20017
20010
20017
20016
20018
20008
20015
20020
20013
20005
20000
20008
20006
20012
20002
20015
20012
20011
20009
20012
20017
20017
20003
20012
20013
20003
20010
20016
20018
20005
20010
20011
20015
20000
20007
20002
20001
20020
20001
20004
20000
20005
20011
20014
20020
20013
20013
20016
20003
20015
20019
20019
20014
20001
20006
20007
20006
20014
20001
20002
20007
20005
20012
20016
20004
20002
20004
20009
20003
20007
20009
20004
20008
20014
20017
20019
20007
20006
20010
20016
20010
20000
20018
20015
20002
20001
20013
20011
20020
20009
20003
20019
20008
20014
20018
21011
21006
21006
21016
21011
21018
21001
21006
21022
21003
21002
21002
21004
21010
21013
21019
21015
21015
21022
21015
21008
21019
21017
21022
21009
21013
21018
21005
21020
21010
21011
21017
21002
21004
21008
21005
21010
21000
21023
21021
21004
21012
21014
21011
21011
21004
21017
21022
21003
21000
21020
21015
21017
21004
21000
21021
21000
21007
21019
21005
21001
21016
21012
21020
21003
21013
21015
21014
21007
21020
21013
21014
21008
21010
21002
21006
21021
21021
21008
21018
21014
21012
21020
21019
21012
21007
21018
21017
21012
21009
21023
21018
21019
21001
21003
21001
21009
21016
21006
21002
21008
21007
21014
21021
21009
21016
21005
21022
21023
21010
21001
21005
21013
21016
21023
21003
21007
21009
21000
21023
22005
22006
22001
22001
22001
22005
22012
22009
22005
22010
22011
22003
22007
22009
22006
22010
22010
22007
22007
22009
22009
22010
22008
22007
22003
22006
22000
22011
22010
22001
22000
22005
22008
22002
22004
22007
22003
22004
22000
22009
22004
22000
22004
22000
22003
22011
22002
22008
22011
22004
22012
22011
22012
22012
22008
22006
22002
22005
22002
22008
22006
22002
22003
22001
25000
25000
25000
25002
25002
25001
25001
25002
25002
25001
25000
25000
25001
25001
24003
24002
24002
24002
24000
24003
24051
24002
24000
24003
24001
24004
24001
24001
24001
24000
24004
24003
24000
24001
24004
24002
24004
24003
23001
23000
23003
23001
23001
23000
23000
23002
23001
23002
23002
23002
23002
23000
23000
23001
26012
26016
26012
26012
26007
26009
26008
26014
26009
26002
26003
26003
26004
26005
26013
26014
26000
26013
26001
26010
26002
26009
26013
26011
26014
26013
26000
26001
26016
26008
26005
26004
26002
26010
26008
26007
26014
26015
26006
26008
26002
26004
26012
26003
26010
26009
26001
26006
26015
26006
26007
26000
26015
26011
26011
26015
26011
26005
26006
26005
26010
26005
26000
26006
26016
26014
26010
26007
26003
26002
26004
26004
26013
26012
26000
26001
26001
26007
26003
26009
26011
26015
26008
27003
27003
27001
27005
27000
27002
27001
27010
27007
27001
27003
27013
27016
27001
27003
27016
27000
27014
27012
27011
27014
27011
27017
27004
27013
27004
27009
27013
27017
27002
27008
27005
27008
27015
27002
27009
27007
27004
27000
27004
27009
27015
27014
27006
27005
27006
27016
27015
27014
27006
27011
27016
27012
27012
27006
27001
27009
27010
27010
27011
27005
27013
27010
27002
27007
27000
27000
27010
27009
27004
27016
27012
27007
27002
27011
27015
27013
27008
27003
27005
27006
27012
27014
27015
27008
27007
27008
29016
29004
29018
29051
29002
29018
29010
29009
29018
29002
29014
29021
29015
29020
29001
29009
29007
29003
29019
29014
29005
29008
29007
29009
29005
29015
29020
29002
29016
29000
29008
29011
29001
29021
29018
29000
29003
29022
29017
29020
29009
29005
29012
29011
29022
29004
29010
29010
29002
29009
29000
29015
29013
29011
29015
29017
29010
29004
29001
29022
29016
29021
29020
29006
29007
29008
29014
29017
29013
29013
29011
29016
29017
29012
29006
29006
29021
29004
29017
29002
29014
29021
29015
29020
29000
29005
29014
29003
29001
29001
29012
29003
29004
29012
29006
29022
29010
29018
29011
29008
29022
29016
29007
29007
29003
29018
29005
29013
29000
29019
29006
29012
29008
29013
29019
28015
28004
28007
28010
28010
28012
28015
28013
28004
28003
28008
28012
28002
28007
28000
28008
28009
28002
28012
28014
28003
28005
28012
28003
28014
28007
28006
28008
28006
28011
28005
28008
28004
28013
28011
28011
28001
28015
28012
28013
28007
28003
28009
28004
28003
28010
28011
28001
28013
28009
28015
28000
28010
28007
28009
28000
28000
28010
28006
28002
28008
28015
28014
28005
28016
28004
28014
28016
28002
28014
28002
28013
28001
28011
28005
28009
28001
28006
28000
28006
28001
28005
30004
30005
30002
30008
30005
30006
30008
30011
30006
30004
30002
30000
30008
30001
30000
30004
30009
30003
30009
30000
30003
30004
30005
30002
30000
30006
30009
30001
30006
30001
30005
30008
30001
30010
30009
30008
30007
30000
30010
30010
30001
30007
30003
30002
30007
30005
30007
30002
30007
30009
30004
30003
30010
30003
30006
37001
37012
37018
37014
37002
37013
37005
37011
37001
37000
37008
37009
37019
37017
37008
37017
37006
37016
37015
37017
37007
37007
37003
37004
37005
37002
37003
37012
37006
37018
37007
37015
37009
37000
37015
37008
37014
37002
37001
37010
37008
37008
37010
37012
37013
37006
37001
37015
37010
37004
37011
37014
37011
37018
37014
37018
37015
37003
37000
37019
37002
37019
37016
37007
37013
37000
37011
37016
37012
37010
37005
37012
37016
37019
37011
37004
37005
37005
37014
37013
37004
37009
37006
37006
37001
37003
37016
37004
37017
37007
37017
37010
37002
37019
37009
37013
37003
37000
37018
37009
38007
38003
38001
38006
38009
38000
38001
38008
38006
38003
38005
38007
38010
38005
38002
38003
38010
38001
38000
38009
38006
38005
38000
38009
38000
38005
38008
38004
38008
38008
38007
38004
38006
38007
38003
38004
38001
38002
38002
38004
38007
38005
38009
38003
38004
38009
38001
38002
38010
38002
38000
31014
31005
31001
31014
31014
31001
31014
31002
31010
31005
31006
31010
31017
31002
31017
31015
31015
31006
31014
31015
31007
31013
31008
31002
31011
31003
31010
31009
31003
31002
31004
31016
31000
31013
31008
31016
31016
31004
31018
31018
31013
31016
31005
31016
31003
31004
31006
31004
31003
31000
31000
31017
31015
31017
31015
31009
31012
31011
31007
31008
31007
31010
31012
31002
31009
31012
31007
31001
31003
31005
31008
31001
31009
31006
31013
31005
31001
31009
31011
31007
31010
31012
31011
31000
31006
31012
31018
31000
31013
31004
31008
31017
33000
33000
33001
33001
33000
33000
33001
33001
33000
33001
34002
34000
34001
34000
34002
34000
34002
34002
34000
34002
34003
34003
34003
34003
34001
34003
34001
34001
34001
34000
34004
35001
35000
35003
35004
35001
35004
35005
35004
35003
35000
35003
35004
35005
35005
35000
35006
35005
35002
35001
35000
35002
35005
35002
35004
35001
35000
35003
35002
35002
35001
35000
35003
32000
32003
32002
32000
32051
32000
32002
32003
32001
32001
32000
32001
32001
32002
32001
32002
36006
36001
36005
36007
36007
36004
36006
36012
36002
36011
36010
36010
36005
36003
36011
36008
36002
36011
36006
36008
36007
36008
36010
36009
36009
36000
36005
36001
36009
36000
36003
36006
36008
36002
36000
36005
36010
36008
36002
36009
36011
36007
36001
36004
36007
36000
36000
36011
36004
36010
36006
36003
36001
36004
36001
36003
36005
36004
36002
36003
36012
36009
39009
39003
39015
39015
39004
39010
39000
39005
39004
39016
39006
39004
39005
39013
39014
39008
39001
39002
39000
39011
39008
39002
39008
39017
39016
39009
39010
39007
39012
39000
39009
39004
39000
39010
39014
39003
39007
39001
39003
39015
39006
39011
39012
39007
39013
39010
39016
39002
39006
39013
39005
39007
39015
39017
39006
39002
39003
39001
39008
39009
39002
39010
39005
39012
39004
39001
39014
39009
39012
39011
39005
39014
39011
39003
39017
39008
39011
39013
39001
39016
39014
39013
39000
39007
39015
39016
39012
39006
40014
40012
40004
40002
40001
40008
40010
40010
40002
40003
40011
40011
40001
40014
40000
40012
40008
40001
40007
40009
40000
40005
40007
40003
40013
40005
40011
40014
40007
40006
40010
40007
40001
40015
40002
40003
40008
40001
40004
40015
40013
40009
40011
40013
40014
40005
40012
40004
40012
40013
40003
40000
40011
40004
40013
40009
40007
40006
40010
40010
40003
40008
40008
40009
40012
40014
40000
40002
40004
40005
40006
40009
40006
40000
40002
40006
40005
41001
41006
41000
41005
41001
41000
41005
41000
41004
41003
41004
41007
41002
41004
41001
41006
41006
41005
41005
41003
41005
41001
41001
41006
41003
41002
41003
41000
41004
41006
41000
41002
41003
41002
41002
41004
42004
42011
42001
42002
42006
42008
42004
42009
42007
42010
42000
42007
42012
42010
42009
42009
42008
42004
42007
42000
42005
42002
42003
42010
42003
42008
42013
42000
42006
42006
42001
42001
42012
42004
42001
42011
42007
42012
42000
42003
42002
42011
42002
42007
42012
42004
42008
42002
42003
42005
42006
42006
42005
42010
42011
42003
42009
42011
42000
42008
42001
42013
42010
42012
42009
42005
42005
44000
44000
44000
44000
44000
45009
45007
45007
45007
45004
45001
45003
45001
45008
45005
45000
45006
45007
45006
45002
45004
45001
45008
45005
45000
45004
45008
45008
45007
45000
45005
45004
45002
45005
45006
45003
45000
45004
45003
45006
45002
45002
45002
45005
45003
45006
45001
45001
45000
45003
45008
46002
46011
46002
46000
46008
46001
46010
46009
46012
46006
46013
46004
46006
46003
46002
46012
46002
46006
46004
46008
46001
46012
46009
46010
46005
46007
46003
46008
46003
46012
46002
46001
46010
46012
46005
46009
46004
46005
46010
46001
46003
46007
46005
46010
46004
46011
46000
46000
46010
46004
46008
46009
46005
46013
46003
46007
46006
46011
46007
46000
46007
46008
46006
46009
46011
46001
47003
47018
47015
47009
47000
47001
47007
47011
47004
47006
47012
47016
47005
47003
47006
47005
47014
47010
47012
47000
47016
47015
47010
47001
47014
47011
47016
47008
47001
47018
47010
47005
47007
47000
47002
47015
47017
47017
47009
47016
47014
47011
47018
47010
47013
47002
47017
47005
47004
47002
47014
47013
47007
47007
47002
47004
47004
47008
47014
47013
47006
47006
47011
47008
47000
47002
47005
47013
47004
47009
47003
47001
47015
47003
47018
47008
47008
47000
47003
47017
47007
47009
47001
47015
47011
47018
47006
47010
47012
47012
47012
47016
47017
47013
47009
48002
48011
48013
48020
48047
48028
48018
48046
48045
48049
48023
48004
48003
48014
48008
48045
48037
48007
48012
48002
48020
48029
48042
48001
48043
48002
48044
48040
48022
48022
48014
48030
48032
48006
48003
48017
48015
48021
48021
48038
48037
48048
48000
48033
48016
48036
48027
48039
48034
48011
48030
48024
48000
48018
48043
48014
48025
48013
48050
48033
48016
48045
48041
48018
48020
48020
48018
48032
48022
48036
48023
48005
48013
48039
48032
48047
48029
48040
48047
48044
48038
48040
48001
48014
48035
48042
48034
48007
48034
48035
48028
48036
48025
48027
48047
48034
48009
48024
48019
48028
48026
48004
48006
48009
48032
48046
48017
48049
48049
48036
48021
48014
48040
48037
48005
48050
48017
48006
48025
48030
48046
48000
48049
48016
48026
48025
48003
48038
48018
48050
48033
48021
48002
48007
48038
48019
48035
48042
48043
48031
48006
48029
48033
48022
48015
48048
48032
48004
48047
48041
48000
48011
48001
48004
48023
48017
48027
48031
48002
48045
48016
48013
48008
48040
48031
48000
48027
48009
48033
48038
48035
48036
48001
48029
48005
48012
48008
48016
48048
48008
48005
48046
48019
48012
48003
48010
48041
48010
48050
48024
48048
48008
48034
48024
48028
48017
48010
48045
48049
48048
48009
48006
48023
48039
48039
48028
48004
48015
48037
48037
48007
48042
48031
48044
48019
48005
48042
48015
48025
48022
48009
48041
48027
48020
48021
48030
48011
48041
48013
48031
48012
48001
48043
48011
48019
48026
48046
48023
48010
48007
48024
48010
48003
48012
48043
48035
48029
48044
48026
48044
49003
49004
49004
49003
49005
49005
49000
49000
49001
49000
49002
49004
49004
49002
49002
49003
49005
49000
49001
49003
49001
49001
49002
49004
49001
49003
49002
49000
49005
51003
51055
51000
51005
51059
51014
51001
51001
51018
51070
51004
51051
51018
51006
51081
51015
51013
51017
51084
51009
51010
51076
51015
51002
51013
51016
51004
51016
51008
51073
51010
51009
51001
51016
51017
51080
51017
51004
51011
51071
51000
51073
51016
51014
51006
51008
51010
51003
51074
51008
51007
51004
51014
51069
51077
51006
51013
51067
51008
51066
51065
51007
51014
51012
51012
51019
51068
51079
51018
51083
51003
51011
51008
51003
51019
51001
51015
51006
51075
51013
51007
51009
51017
51063
51000
51067
51019
51068
51018
51017
51012
51007
51068
51057
51077
51014
51006
51000
51005
51052
51005
51002
51003
51002
51002
51054
51016
51060
51000
51082
51062
51059
51058
51009
51011
51004
51010
51009
51013
51019
51019
51005
51011
51064
51010
51061
51007
51002
51015
51011
51072
51001
51053
50002
50001
50002
50002
50000
50001
50000
50002
50000
50001
50001
50000
50001
50000
53004
53003
53005
53000
53006
53000
53002
53001
53000
53003
53005
53006
53006
53007
53004
53007
53002
53005
53001
53003
53002
53004
53001
53007
53005
53006
53002
53003
53005
53004
53007
53003
53000
53006
53001
53004
53001
53000
53002
55000
55014
55013
55010
55010
55007
55002
55003
55005
55012
55011
55002
55010
55008
55002
55008
55005
55004
55006
55003
55001
55013
55011
55005
55008
55010
55011
55004
55003
55009
55000
55007
55011
55009
55013
55006
55005
55006
55000
55007
55007
55013
55002
55001
55000
55004
55008
55001
55010
55013
55004
55012
55012
55012
55008
55007
55001
55000
55003
55003
55009
55011
55009
55002
55001
55005
55004
55006
55009
55007
55012
55006
54000
54009
54002
54003
54004
54008
54006
54000
54005
54001
54000
54000
54008
54005
54010
54001
54004
54004
54005
54003
54004
54007
54009
54006
54010
54008
54002
54005
54006
54008
54003
54007
54008
54001
54000
54002
54006
54009
54001
54006
54007
54003
54004
54003
54005
54010
54010
54007
54002
54009
54007
54009
54002
54010
54001
56002
56002
56003
56003
56003
56004
56004
56002
56000
56002
56001
56003
56001
56000
56001
56000
56004
56000
56000
56001
56003
56001
56002
