fips,state_abbr,pollutant,model,season,elevated,damage
04001,AZ,so2,EASIUR,fall,high stack,19569.740806694962134167459748054287941638
04001,AZ,nox,EASIUR,fall,high stack,1568.8850184261174029014197009205219689714
04001,AZ,pm25,InMAP,annual,high stack,36043.068956513044343346731785867104311292
04001,AZ,so2,InMAP,annual,high stack,23688.50291906264968284616615467221321442
04001,AZ,nox,InMAP,annual,high stack,17750.11890201676999566433059800886801966
05001,AR,pm25,AP2,annual,high stack,47299.88782513635431865639072622406963994
05001,AR,so2,AP2,annual,high stack,49368.67854044899573515164477275075754796
05001,AR,nox,AP2,annual,high stack,12457.960313300441259777542487275815084806
05001,AR,pm25,EASIUR,annual,high stack,105742.75013897667347692726507317739066716
05001,AR,so2,EASIUR,annual,high stack,44782.41080667255392856255500045463942144
05001,AR,nox,EASIUR,annual,high stack,8343.237848839660554139839998193586444950
05001,AR,pm25,EASIUR,winter,high stack,136844.09878751040489629194516956578348268
05001,AR,so2,EASIUR,winter,high stack,52526.48990759349460998126348071936468826
05001,AR,nox,EASIUR,winter,high stack,20888.165936172790444962622022708767122696
05001,AR,pm25,EASIUR,spring,high stack,79729.56636820674278326943690699051398056
05001,AR,so2,EASIUR,spring,high stack,52147.15147551228666986241441486160526538
05001,AR,nox,EASIUR,spring,high stack,6063.850860560148636469840823724763716030
05001,AR,pm25,EASIUR,summer,high stack,76593.32162730898977575942541254558783622
05001,AR,so2,EASIUR,summer,high stack,41873.54566950674462083942628939857681146
05001,AR,nox,EASIUR,summer,high stack,2186.4387599605679102482073398438644509484
05001,AR,pm25,EASIUR,fall,high stack,129804.013772880929657905487718853640556
05001,AR,so2,EASIUR,fall,high stack,32582.456174078660147911926596478515206392
05001,AR,nox,EASIUR,fall,high stack,4234.495838665142688989034504801869753862
05001,AR,pm25,InMAP,annual,high stack,61768.62398298349583516037976471771124364
05001,AR,so2,InMAP,annual,high stack,41755.47483800839343276894001108541668966
05001,AR,nox,InMAP,annual,high stack,24160.216130156491799670440379101202303606
05003,AR,pm25,AP2,annual,high stack,40101.13954753284630679561283554378287306
05003,AR,so2,AP2,annual,high stack,44517.46140073756566405300222022249044096
05003,AR,nox,AP2,annual,high stack,10720.575982103566662589265433060212106882
05003,AR,pm25,EASIUR,annual,high stack,101493.754325701396544278824314551232154
05003,AR,so2,EASIUR,annual,high stack,43850.60451743466372128830766180137409922
05003,AR,nox,EASIUR,annual,high stack,7020.700277326661693126223237480649239192
05003,AR,pm25,EASIUR,winter,high stack,137308.9641417719826879642232976984355006
05003,AR,so2,EASIUR,winter,high stack,52139.97878321298409540055356379497919790
05003,AR,nox,EASIUR,winter,high stack,17948.082033879686855883242389905515662692
05003,AR,pm25,EASIUR,spring,high stack,75170.80890191645234472379794315165344832
05003,AR,so2,EASIUR,spring,high stack,50938.54191020750305377818193551232740742
05003,AR,nox,EASIUR,spring,high stack,5313.506718247697996876861912391519755664
05003,AR,pm25,EASIUR,summer,high stack,73177.36956116471562283607293717291236846
05003,AR,so2,EASIUR,summer,high stack,42474.68374183888969960210286269654868352
05003,AR,nox,EASIUR,summer,high stack,2278.5307295550905631707748007686534030486
05003,AR,pm25,EASIUR,fall,high stack,120317.87469795243552159120308018192729862
05003,AR,so2,EASIUR,fall,high stack,29849.213634479576600786180217398411657496
05003,AR,nox,EASIUR,fall,high stack,2542.6816276241415001326350536372310804178
05003,AR,pm25,InMAP,annual,high stack,61080.92823518783705858077918363932399678
05003,AR,so2,InMAP,annual,high stack,41024.72641015632939910769664898593287532
05003,AR,nox,InMAP,annual,high stack,22492.773406472211541733550145888738853814
05005,AR,pm25,AP2,annual,high stack,48988.06185857510809481523225530970488646
05005,AR,so2,AP2,annual,high stack,53729.76736759654221606052490066247731370
05005,AR,nox,AP2,annual,high stack,14670.794613774523434033129129376834163262
05005,AR,pm25,EASIUR,annual,high stack,110687.63689090696138847635911795612468726
05005,AR,so2,EASIUR,annual,high stack,46311.91822609694526515046394267043503626
05005,AR,nox,EASIUR,annual,high stack,9796.240432881065189129950746914694133668
05005,AR,pm25,EASIUR,winter,high stack,136984.19281194102698721814963317104093556
05005,AR,so2,EASIUR,winter,high stack,45397.6116369374742349007551435043857044
05005,AR,nox,EASIUR,winter,high stack,20562.277010230715197414878308907496640334
05005,AR,pm25,EASIUR,spring,high stack,86853.70441336981643055010928347518190656
05005,AR,so2,EASIUR,spring,high stack,56179.64435481809609113469743284288680592
05005,AR,nox,EASIUR,spring,high stack,5619.719052043290392153364215362880578494
05005,AR,pm25,EASIUR,summer,high stack,79153.18233251624474533110218375511091614
05005,AR,so2,EASIUR,summer,high stack,45783.06642341428121393973326741909343372
05005,AR,nox,EASIUR,summer,high stack,2735.7935590707533345701026593360252341704
05005,AR,pm25,EASIUR,fall,high stack,139759.46800580001097977160554093123861714
05005,AR,so2,EASIUR,fall,high stack,37887.35048921867593166113975740730057464
05005,AR,nox,EASIUR,fall,high stack,10267.172110179434655388355519308100708046
05005,AR,pm25,InMAP,annual,high stack,65574.28417775746116517231155196104669594
05005,AR,so2,InMAP,annual,high stack,43787.05879589408081301684607421743805412
05005,AR,nox,InMAP,annual,high stack,25508.996125087590996554618035297190808474
05007,AR,pm25,AP2,annual,high stack,50448.2854992058833760961733979021316292
05007,AR,so2,AP2,annual,high stack,51574.37936355222393683104068006007723032
05007,AR,nox,AP2,annual,high stack,16022.950597507600282446714706206152426088
05007,AR,pm25,EASIUR,annual,high stack,130444.1599591883503258245236848639923024
05007,AR,so2,EASIUR,annual,high stack,45879.83432190337779638692954757894804424
05007,AR,nox,EASIUR,annual,high stack,11625.712025339494403080604518686559048596
05007,AR,pm25,EASIUR,winter,high stack,153997.97679520914640777505319341148763992
05007,AR,so2,EASIUR,winter,high stack,45143.65258689944984764499643481671575652
05007,AR,nox,EASIUR,winter,high stack,20580.714074921318627196449712143727772914
05007,AR,pm25,EASIUR,spring,high stack,108857.24717229466203213731585716043661390
05007,AR,so2,EASIUR,spring,high stack,49789.04243185026171908471575190905158834
05007,AR,nox,EASIUR,spring,high stack,5575.710913757339578323852187210889268576
05007,AR,pm25,EASIUR,summer,high stack,107615.05514771795777107251559670289864198
05007,AR,so2,EASIUR,summer,high stack,48617.45333993020678369076496936809499348
05007,AR,nox,EASIUR,summer,high stack,3601.8243475255814057456728363416955996302
05007,AR,pm25,EASIUR,fall,high stack,151306.36072153088868127874026168921994016
05007,AR,so2,EASIUR,fall,high stack,39969.18892893396604064447594946789302544
05007,AR,nox,EASIUR,fall,high stack,16744.598765153741733111615688202383185132
05007,AR,pm25,InMAP,annual,high stack,63017.53819167403827780156473787796460598
05007,AR,so2,InMAP,annual,high stack,41858.13467395911188457292312678750345224
05007,AR,nox,InMAP,annual,high stack,28262.894898573016072038588542285273436876
05009,AR,pm25,AP2,annual,high stack,47152.56958715637359667085206308221478574
05009,AR,so2,AP2,annual,high stack,52605.73044597504199517601445424319395526
05009,AR,nox,AP2,annual,high stack,15082.331258693821088335180847618776281006
05009,AR,pm25,EASIUR,annual,high stack,114569.9468060816339955868765047645005934
05009,AR,so2,EASIUR,annual,high stack,46805.04907980539086395556402875774139632
05009,AR,nox,EASIUR,annual,high stack,10287.468883235859974437298447570806972344
05009,AR,pm25,EASIUR,winter,high stack,139288.66056710046485765245811657333292714
05009,AR,so2,EASIUR,winter,high stack,44341.09703607190132604616940433359396110
05009,AR,nox,EASIUR,winter,high stack,19947.186844293612376534473409544173212012
05009,AR,pm25,EASIUR,spring,high stack,92398.73148517161771473547094299262791684
05009,AR,so2,EASIUR,spring,high stack,55069.5343908228782416638545184319388172
05009,AR,nox,EASIUR,spring,high stack,5683.320011871722218710727692496909826136
05009,AR,pm25,EASIUR,summer,high stack,87159.72077106453718986390000681473891868
05009,AR,so2,EASIUR,summer,high stack,49283.11802601053633301536825959910499414
05009,AR,nox,EASIUR,summer,high stack,3221.2334308668137707319430947614596229122
05009,AR,pm25,EASIUR,fall,high stack,139432.67440099066263113014678316922898458
05009,AR,so2,EASIUR,fall,high stack,38526.44686631587434957962901742036462602
05009,AR,nox,EASIUR,fall,high stack,12298.135245911295263827221942633144860184
05009,AR,pm25,InMAP,annual,high stack,59513.70126208899508067896876344673052286
05009,AR,so2,InMAP,annual,high stack,41025.18614716002481835335631670456972468
05009,AR,nox,InMAP,annual,high stack,26221.929097729889198054796144744488207754
05011,AR,pm25,AP2,annual,high stack,37402.57879192620308005761076001517745488
05011,AR,so2,AP2,annual,high stack,43986.77017763172454817986063569720325632
05011,AR,nox,AP2,annual,high stack,11091.751296868668148860846576194939568954
05011,AR,pm25,EASIUR,annual,high stack,103661.80672059473010030987915474214309296
05011,AR,so2,EASIUR,annual,high stack,44463.90578583764867498198177845295433906
05011,AR,nox,EASIUR,annual,high stack,6813.742633562312267964471875453785934994
05011,AR,pm25,EASIUR,winter,high stack,139308.15755435279834571567946677277044858
05011,AR,so2,EASIUR,winter,high stack,50445.99667354121034634142054166532737336
05011,AR,nox,EASIUR,winter,high stack,17158.144217335490339471670507541817197998
05011,AR,pm25,EASIUR,spring,high stack,78967.41783674426977848414926799425698050
05011,AR,so2,EASIUR,spring,high stack,52187.75452449758441895306877570809820014
05011,AR,nox,EASIUR,spring,high stack,5085.962077696171156419323377024978882062
05011,AR,pm25,EASIUR,summer,high stack,73554.39326151989846604113569693479404868
05011,AR,so2,EASIUR,summer,high stack,42167.79008481629115614276387771411043510
05011,AR,nox,EASIUR,summer,high stack,2259.1316054646577437761650634464057322910
05011,AR,pm25,EASIUR,fall,high stack,122817.25822976232701651578710251271408090
05011,AR,so2,EASIUR,fall,high stack,33054.081860495732701801014867871859259732
05011,AR,nox,EASIUR,fall,high stack,2751.7326337528887795838327131248859770748
05011,AR,pm25,InMAP,annual,high stack,60460.3138618201456700133033171990823578
05011,AR,so2,InMAP,annual,high stack,40675.38439930690891347087404000704264098
05011,AR,nox,InMAP,annual,high stack,23806.689990202830761325086849604416764206
05013,AR,pm25,AP2,annual,high stack,41973.72261017255681390496049847684608116
05013,AR,so2,AP2,annual,high stack,44989.40633961093471871048848138091217226
05013,AR,nox,AP2,annual,high stack,11859.398208033640603713960944884808821794
05013,AR,pm25,EASIUR,annual,high stack,103293.70804573523067771709891064070255096
05013,AR,so2,EASIUR,annual,high stack,43740.02944833430522508365321292575115346
05013,AR,nox,EASIUR,annual,high stack,6550.638541050373180393113015573710063436
05013,AR,pm25,EASIUR,winter,high stack,139374.70575349223984301345978567564567108
05013,AR,so2,EASIUR,winter,high stack,49479.81615743584647953274529759580852964
05013,AR,nox,EASIUR,winter,high stack,16879.935597864105215478935355423128253714
05013,AR,pm25,EASIUR,spring,high stack,78580.25886151059417320747803204999661496
05013,AR,so2,EASIUR,spring,high stack,50769.51056548293479743416968616480094662
05013,AR,nox,EASIUR,spring,high stack,4597.784103721962987263527477673424776418
05013,AR,pm25,EASIUR,summer,high stack,71480.90781027464368281472564424667553374
05013,AR,so2,EASIUR,summer,high stack,40510.98449170601756711450352719330934492
05013,AR,nox,EASIUR,summer,high stack,2062.6732715319654463283344113479952408564
05013,AR,pm25,EASIUR,fall,high stack,123738.95975766344501183273218059049238406
05013,AR,so2,EASIUR,fall,high stack,34199.806578712086171287682917027718924522
05013,AR,nox,EASIUR,fall,high stack,2662.1611910835075892188953568322671970422
05013,AR,pm25,InMAP,annual,high stack,61829.84945363333379728454350977895450328
05013,AR,so2,InMAP,annual,high stack,41511.17443822273643256344180369506214784
05013,AR,nox,InMAP,annual,high stack,24200.399724650072132772213146909608561032
06001,CA,pm25,AP2,annual,high stack,195392.23563027449223680090716354273572432
06001,CA,so2,AP2,annual,high stack,88323.30670370634446722012270856372559204
06001,CA,nox,AP2,annual,high stack,5145.450761335955683127085538680765605202
06001,CA,pm25,EASIUR,annual,high stack,371076.4662728454752509100054519734790526
06001,CA,so2,EASIUR,annual,high stack,64412.89450026804286575562284175077322542
06001,CA,nox,EASIUR,annual,high stack,42972.6078391527299520506885635288779486
06001,CA,pm25,EASIUR,winter,high stack,282000.33240017797663230457091882212658664
06001,CA,so2,EASIUR,winter,high stack,35813.317459166942055332836606288769769702
06001,CA,nox,EASIUR,winter,high stack,24907.103705076241818696816199186248881322
06001,CA,pm25,EASIUR,spring,high stack,375982.6019459388432979061249318764574634
06001,CA,so2,EASIUR,spring,high stack,65652.74292886734954777770587954871200752
06001,CA,nox,EASIUR,spring,high stack,26453.734262838857374228867309525981963026
06001,CA,pm25,EASIUR,summer,high stack,547349.4432537603214796299905555957521910
06001,CA,so2,EASIUR,summer,high stack,102894.40911038983535781222210036813493308
06001,CA,nox,EASIUR,summer,high stack,26029.684029347316803309223189992271355266
06001,CA,pm25,EASIUR,fall,high stack,278973.48749150214715517869099487783766162
06001,CA,so2,EASIUR,fall,high stack,53291.10850264845502816868518756803569688
06001,CA,nox,EASIUR,fall,high stack,94499.90935934913826134714691132914701238
06001,CA,pm25,InMAP,annual,high stack,112966.02284063372168728116761144546765376
06001,CA,so2,InMAP,annual,high stack,54278.82064021184124997280235805720803258
06001,CA,nox,InMAP,annual,high stack,18571.010195657346591910001272710005515596
06003,CA,pm25,AP2,annual,high stack,23039.749949409656245823520163315008519798
06003,CA,so2,AP2,annual,high stack,24667.034364296619991735048933991463642918
06003,CA,nox,AP2,annual,high stack,2560.5077054880495894086566965096680694918
06003,CA,pm25,EASIUR,annual,high stack,51613.13472734866313958064668651126985644
06003,CA,so2,EASIUR,annual,high stack,24589.140030478245321754866491224974450894
06003,CA,nox,EASIUR,annual,high stack,4789.676944829940770998040963937232297026
06003,CA,pm25,EASIUR,winter,high stack,73312.51311352476462475613183526806229012
06003,CA,so2,EASIUR,winter,high stack,28695.695543858346176775177375565437624798
06003,CA,nox,EASIUR,winter,high stack,5898.377306601059123050542117005212832094
06003,CA,pm25,EASIUR,spring,high stack,34123.293168591641680828354591276048250442
06003,CA,so2,EASIUR,spring,high stack,19567.602382067726635408375056582875924196
06003,CA,nox,EASIUR,spring,high stack,2285.1651986680787826808742816843468105658
06003,CA,pm25,EASIUR,summer,high stack,35062.017893703390796591312720970275608384
06003,CA,so2,EASIUR,summer,high stack,23584.514243643870766505704466925267182778
06003,CA,nox,EASIUR,summer,high stack,812.1296675986146988519414455407096565510
06003,CA,pm25,EASIUR,fall,high stack,63954.71473357496741780195807310448223286
06003,CA,so2,EASIUR,fall,high stack,26508.747952342888426123315099727931797076
06003,CA,nox,EASIUR,fall,high stack,10163.035606451950766526048425079305779002
06003,CA,pm25,InMAP,annual,high stack,31338.173345120623380390351750879149016012
06003,CA,so2,InMAP,annual,high stack,18028.536003446979309772085358500439958938
06003,CA,nox,InMAP,annual,high stack,12045.547462434813204323184300624885757314
06005,CA,pm25,AP2,annual,high stack,46329.09313654382303593331810102832555948
06005,CA,so2,AP2,annual,high stack,36641.995422079707241376115193018002723648
06005,CA,nox,AP2,annual,high stack,4895.799622776545098276272026766901155354
06005,CA,pm25,EASIUR,annual,high stack,125874.68967246816886093413724880053751742
06005,CA,so2,EASIUR,annual,high stack,35647.359527785793362966727434093047369270
06005,CA,nox,EASIUR,annual,high stack,14844.151629895443512069971306273944465504
06005,CA,pm25,EASIUR,winter,high stack,128028.8411432149069849863816226095779106
06005,CA,so2,EASIUR,winter,high stack,32384.011469243557726378940807505349442304
06005,CA,nox,EASIUR,winter,high stack,13020.910450393738346328493466221169434536
