fips,state_abbr,pollutant,model,season,elevated,damage
21007,KY,so2,EASIUR,annual,ground level,22916.6744427815537292171736179
21007,KY,nox,EASIUR,annual,ground level,7654.687252441846237072475723606
21007,KY,pm25,EASIUR,winter,ground level,113330.64335450891833487626920071
21007,KY,so2,EASIUR,winter,ground level,23423.72248385858778577234530377
21007,KY,nox,EASIUR,winter,ground level,13921.40160381971291169647374796
21007,KY,pm25,EASIUR,spring,ground level,88923.14009992861379125368249471
21007,KY,so2,EASIUR,spring,ground level,26748.15913310213144088194157373
21007,KY,nox,EASIUR,spring,ground level,7522.829502039695121351741949914
21007,KY,pm25,EASIUR,summer,ground level,92044.78109702094117967289105155
21007,KY,so2,EASIUR,summer,ground level,26198.90444338911484288962519947
21007,KY,nox,EASIUR,summer,ground level,3893.18214971255567639860787873
21007,KY,pm25,EASIUR,fall,ground level,124582.08518220440452610570003261
21007,KY,so2,EASIUR,fall,ground level,15295.91171077638084732478239463
21007,KY,nox,EASIUR,fall,ground level,5281.335754195479340537994572056
21007,KY,pm25,InMAP,annual,ground level,34080.88351192761432916024727823
21007,KY,so2,InMAP,annual,ground level,20100.17930192132819843955070993
21007,KY,nox,InMAP,annual,ground level,12158.536673160853730440843885582
21009,KY,pm25,AP2,annual,ground level,43452.10173807357344343084768743
21009,KY,so2,AP2,annual,ground level,26557.59538516565941120850371278
21009,KY,nox,AP2,annual,ground level,4870.434931749672298800356812464
21009,KY,pm25,EASIUR,annual,ground level,119212.21562358094515363222684504
21009,KY,so2,EASIUR,annual,ground level,23364.79607895955643114656162582
21009,KY,nox,EASIUR,annual,ground level,7695.388796678106303966717934534
21009,KY,pm25,EASIUR,winter,ground level,130200.72222469151796086051828651
21009,KY,so2,EASIUR,winter,ground level,24395.24091957597640830122676968
21009,KY,nox,EASIUR,winter,ground level,14621.43396472076001482057088282
21009,KY,pm25,EASIUR,spring,ground level,100456.59322232761658640031243737
21009,KY,so2,EASIUR,spring,ground level,25634.96365521484163505341341503
21009,KY,nox,EASIUR,spring,ground level,8023.220443247902940766368354708
21009,KY,pm25,EASIUR,summer,ground level,109476.18649783582164066995502494
21009,KY,so2,EASIUR,summer,ground level,29272.64829744509985948937481091
21009,KY,nox,EASIUR,summer,ground level,3172.88994568056348897791608275
21009,KY,pm25,EASIUR,fall,ground level,136715.36054947158425710659620755
21009,KY,so2,EASIUR,fall,ground level,14156.331443602220669199858626306
21009,KY,nox,EASIUR,fall,ground level,4964.010833063227822149474044976
21009,KY,pm25,InMAP,annual,ground level,35608.81950605018412579382816917
21009,KY,so2,InMAP,annual,ground level,22065.16883080226696843434409886
21009,KY,nox,InMAP,annual,ground level,9963.059965685668338437390551715
21011,KY,pm25,AP2,annual,ground level,48306.33459828188943750566452398
21011,KY,so2,AP2,annual,ground level,27607.61579193146769301391723681
21011,KY,nox,AP2,annual,ground level,2784.58994451359044673920994008
21011,KY,pm25,EASIUR,annual,ground level,126160.55174446490483009357622085
21011,KY,so2,EASIUR,annual,ground level,24966.90900240682859901696909404
21011,KY,nox,EASIUR,annual,ground level,7705.296636565434473238582964028
21011,KY,pm25,EASIUR,winter,ground level,143333.50943017253851715950257652
21011,KY,so2,EASIUR,winter,ground level,22705.23130761170186949816474828
21011,KY,nox,EASIUR,winter,ground level,13809.679378373472558241192509213
21011,KY,pm25,EASIUR,spring,ground level,101700.86284152986316898389641922
21011,KY,so2,EASIUR,spring,ground level,26506.28042854301754793939520209
21011,KY,nox,EASIUR,spring,ground level,7790.33264232457169169228700738
21011,KY,pm25,EASIUR,summer,ground level,113193.68924453418020231937101986
21011,KY,so2,EASIUR,summer,ground level,35789.29405911086615569094713005
21011,KY,nox,EASIUR,summer,ground level,3462.915741112463635090312169233
21011,KY,pm25,EASIUR,fall,ground level,146414.1454616230374319115348678
21011,KY,so2,EASIUR,fall,ground level,14866.83021436143831446479302456
21011,KY,nox,EASIUR,fall,ground level,5758.258784451259058777997797404
21011,KY,pm25,InMAP,annual,ground level,31527.19634291004608069166979012
21011,KY,so2,InMAP,annual,ground level,21026.85468988338749992872046043
21011,KY,nox,InMAP,annual,ground level,7999.104861178524110792544956171
21013,KY,pm25,AP2,annual,ground level,47523.9149639931769124793094825
21013,KY,so2,AP2,annual,ground level,26356.04219160726975466006176865
21013,KY,nox,AP2,annual,ground level,2094.901111026719207792572721932
21013,KY,pm25,EASIUR,annual,ground level,112079.19553296439141346877771388
21013,KY,so2,EASIUR,annual,ground level,22168.68652503900001698677699961
21013,KY,nox,EASIUR,annual,ground level,5622.445268907533027890727479672
21013,KY,pm25,EASIUR,winter,ground level,127498.36919934222141060317084701
21013,KY,so2,EASIUR,winter,ground level,21470.90883455608647313472690431
21013,KY,nox,EASIUR,winter,ground level,10821.827492104922488889729275367
21013,KY,pm25,EASIUR,spring,ground level,91710.74136812651593284138453672
21013,KY,so2,EASIUR,spring,ground level,22929.28508904089084758165882533
21013,KY,nox,EASIUR,spring,ground level,5425.013908309127523793275889197
21013,KY,pm25,EASIUR,summer,ground level,98739.82760221154984480061028659
21013,KY,so2,EASIUR,summer,ground level,31463.22754961909709905903361899
21013,KY,nox,EASIUR,summer,ground level,2350.23378465813706653853464783
21013,KY,pm25,EASIUR,fall,ground level,130367.84396217771422834180959197
21013,KY,so2,EASIUR,fall,ground level,12811.32462693978039393440051422
21013,KY,nox,EASIUR,fall,ground level,3892.705890557945032341370106294
21013,KY,pm25,InMAP,annual,ground level,47225.49417999089861401066044796
21013,KY,so2,InMAP,annual,ground level,28098.90926153097174991837347119
21013,KY,nox,InMAP,annual,ground level,9495.290333615216111519876906381
21015,KY,pm25,AP2,annual,ground level,135827.44647883100631069027742085
21015,KY,so2,AP2,annual,ground level,48313.63585791507655598786075346
21015,KY,nox,AP2,annual,ground level,9064.043095502259595657055355536
21015,KY,pm25,EASIUR,annual,ground level,205068.2456476034056230543407044
21015,KY,so2,EASIUR,annual,ground level,27382.18418496395888445249547407
21015,KY,nox,EASIUR,annual,ground level,12393.545476878172894722139121879
21015,KY,pm25,EASIUR,winter,ground level,223866.9933994396933418725233714
21015,KY,so2,EASIUR,winter,ground level,24752.71306183450199359627905155
